Name,Common_name,Taxon_id,Latitude,Longitude,Group
Erythridula stolata,,219525,49.5,-119.6,True bugs
Erythridula tenuispica,,219526,43.37363,-80.36524,True bugs
Erythridula tridens,,219527,49.5,-119.6,True bugs
Erythroneura bakeri,,1426711,49.5,-119.6,True bugs
Erythroneura caetra,,1064562,43.179843,-80.577416,True bugs
Erythroneura coloradensis,,219534,43.179843,-80.577416,True bugs
Erythroneura corni,,550545,43.179843,-80.577416,True bugs
Erythroneura cymbium,,219537,49.5,-119.6,True bugs
Erythroneura kanwakae,,826075,43.179843,-80.577416,True bugs
Erythroneura nudata,,219544,43.179843,-80.577416,True bugs
Erythroneura octonotata,Eight-spotted Leafhopper,219545,49.5,-119.6,True bugs
Erythroneura ontari,,219546,43.37363,-80.36524,True bugs
Erythroneura reflecta,,219549,43.179843,-80.577416,True bugs
Erythroneura rosa,,219552,49.065642,-102.801487,True bugs
Erythroneura tacita,,1239365,43.179843,-80.577416,True bugs
Eupteryx clavalis,,,49.5,-119.6,True bugs
Eupteryx furcata,,821566,49.5,-119.6,True bugs
Eupteryx vanduzei,,1101967,49.5,-119.6,True bugs
Eutettix borealis,,219902,49.5,-119.6,True bugs
Eutettix glennanus,,458789,50.67,-120.53,True bugs
Eutettix marmoratus,,219904,51.33,-86.79,True bugs
Eutettix variabilis,,219905,43.53,-79.86,True bugs
Extrusanus oryssus,,454406,49.5,-119.6,True bugs
Extrusanus ovatus,,1063694,49.5,-119.6,True bugs
Fitchana twiningi,,,49.2501,-84.4998,True bugs
Flexamia abbreviata,,,49.001,-106.557,True bugs
Flexamia areolata,,220117,49.5,-119.6,True bugs
Flexamia atlantica,,454407,49.5,-119.6,True bugs
Flexamia dakota,,458821,49.5,-119.6,True bugs
Flexamia decora,,454408,49.5,-119.6,True bugs
Flexamia delongi,,220118,45.25,-81.28333,True bugs
Flexamia flexulosa,,,49.5,-119.6,True bugs
Flexamia graminea,,454409,49.5,-119.6,True bugs
Flexamia grammica,,458790,49.065642,-102.801487,True bugs
Flexamia inflata,,220120,55.0002,-97.0005,True bugs
Flexamia modica,,,49.5,-119.6,True bugs
Flexamia prairiana,,220121,49.5,-119.6,True bugs
Flexamia reflexa,,458069,45.79124,-82.74946,True bugs
Flexamia serrata,,454410,49.5,-119.6,True bugs
Flexamia stylata,,454411,49.5,-119.6,True bugs
Forcipata acclina,,220164,49.5,-119.6,True bugs
Forcipata calipera,,220165,45.79124,-82.74946,True bugs
Forcipata citrinella,,914491,49.5,-119.6,True bugs
Forcipata frigida,,454412,49.5,-119.6,True bugs
Forcipata ips,,,49.5,-119.6,True bugs
Forcipata lobata,,220166,49.5,-119.6,True bugs
Forcipata montana,,,49.5,-119.6,True bugs
Forcipata sicula,,458864,49.5,-119.6,True bugs
Forcipata triquetra,,454413,49.065642,-102.801487,True bugs
Gloridonus atridorsum,,1068279,49.5,-119.6,True bugs
Gloridonus caliperus,,,49.29008,-119.58063,True bugs
Gloridonus orthus,,,49.5,-119.6,True bugs
Gloridonus velosus,,,49.5,-119.6,True bugs
Gloridonus venditarius,,1068149,49.5,-119.6,True bugs
Graminella ampla,,454421,49.5,-119.6,True bugs
Graminella mohri,,220543,49.5,-119.6,True bugs
Graminella pallidula,,220545,41.95833,-82.5125,True bugs
Graphocephala uhleri,,359405,49.5,-119.6,True bugs
Gyponana acia,,220739,49.5,-119.6,True bugs
Gyponana avara,,1123422,49.5,-119.6,True bugs
Gyponana brevita,,220740,43.11288,-79.27376,True bugs
Gyponana expanda,Laminate Leafhopper,1101327,49.5,-119.6,True bugs
Gyponana extenda,,220742,44.62,-75.77,True bugs
Gyponana flavilineata,,,49.5,-119.6,True bugs
Gyponana hasta,,458865,50.67,-120.53,True bugs
Gyponana mali,,220745,49.5,-119.6,True bugs
Gyponana ortha,,220746,49.5,-119.6,True bugs
Gyponana praelonga,,220747,43.53,-80.24,True bugs
Gyponana quebecensis,,220748,49.5,-119.6,True bugs
Gyponana serpenta,,220751,49.09,-113.88,True bugs
Gyponana tubera,,220753,49.5,-119.6,True bugs
Gyponana vasta,,220754,49.5,-119.6,True bugs
Gyponana vincula,,454423,49.001,-106.557,True bugs
Hardya dentata,,458791,49.5,-119.6,True bugs
Hebecephalus algidus,,454428,49.5,-119.6,True bugs
Hebecephalus borealis,,,49.5,-119.6,True bugs
Hebecephalus crassus,,458866,49.5,-119.6,True bugs
Hebecephalus occidentalis,,454429,49.5,-119.6,True bugs
Hebecephalus planaria,,458793,49.5,-119.6,True bugs
Hebecephalus rostratus,,453296,49.5,-119.6,True bugs
Hebecephalus sagittatus,,458867,49.5,-119.6,True bugs
Hebecephalus truncatus,,454430,49.5,-119.6,True bugs
Hecalus atascaderus,,454431,49.5,-119.6,True bugs
Hecalus finnamorei,,177966,49.001,-106.557,True bugs
Hecalus viridis,,220994,49.001,-106.557,True bugs
Idiocerus amabilis,,222185,49.25,-123.133333,True bugs
Idiocerus amoenus,,458794,54.69,-124.94,True bugs
Idiocerus bovinus,,,49.11,-122.29,True bugs
Idiocerus cabottii,,,49.5,-119.6,True bugs
Idiocerus canae,,458869,49.5,-119.6,True bugs
Idiocerus cedrus,,222187,49.5,-119.6,True bugs
Idiocerus cinctus,,458870,54.085,-122.988,True bugs
Idiocerus cingulatus,,458795,49.5,-119.6,True bugs
Idiocerus concinnus,,458796,49.5,-119.6,True bugs
Idiocerus delongi,,,63.59,-135.9,True bugs
Idiocerus distinctus,,458871,49.5,-119.6,True bugs
Idiocerus femoratus,,,49.5,-119.6,True bugs
Idiocerus freytagi,,222191,49.5,-119.6,True bugs
Idiocerus indistinctus,,458872,49.5,-119.6,True bugs
Idiocerus interruptus,,458873,49.5,-119.6,True bugs
Idiocerus iodes,,454442,49.5,-119.6,True bugs
Idiocerus lucidae,,222195,49.5,-119.6,True bugs
Idiocerus maximus,,482586,49.5,-119.6,True bugs
Idiocerus morosus,,458874,49.5,-119.6,True bugs
Idiocerus musteus,,222198,48.65,-123.55,True bugs
Idiocerus nervatus,,222199,54.69,-124.94,True bugs
Idiocerus omani,,,49.5,-119.6,True bugs
Idiocerus pericallis,,458875,49.5,-119.6,True bugs
Idiocerus productus,,222201,51.33,-86.79,True bugs
Idiocerus ramentosus,,222202,50.62,-99.97,True bugs
Idiocerus rotundens,,222204,43.8,-79.14,True bugs
Idiocerus rufus,,1026329,49.5,-119.6,True bugs
Idiocerus snowi,,454444,49.5,-119.6,True bugs
Idiocerus subnitens,,222209,43.51868,-80.17094,True bugs
Idiocerus tahotus,,458876,49.5,-119.6,True bugs
Idiocerus taiga,,222211,49.5,-119.6,True bugs
Idiocerus vanduzeei,,458877,49.5,-119.6,True bugs
Idiocerus varians,,222213,49.5,-119.6,True bugs
Idiocerus xanthiops,,222215,49.5,-119.6,True bugs
Kyboasca maligna,Apple Leafhopper,222545,49.5,-119.583333,True bugs
Kybos aureoviridis,,768739,49.5,-119.6,True bugs
Kybos carsona,,768740,49.25,-123.133333,True bugs
Kybos hartzelli,,768747,49.5,-119.6,True bugs
Kybos incida,,1026649,49.25,-123.133,True bugs
Kybos lucidae,,768749,49.25,-123.133333,True bugs
Kybos patula,,768753,49.25,-123.116667,True bugs
Kybos pura,,768755,49.5,-119.6,True bugs
Kybos salicis,,768757,41.95833,-82.5125,True bugs
Kybos yukonensis,,,67.416667,-140.983333,True bugs
Kybos zaisanensis,,,49.209928,-102.017765,True bugs
Laevicephalus acus,,222608,49.5,-119.6,True bugs
Laevicephalus exiguus,,222609,49.5,-119.6,True bugs
Laevicephalus melsheimerii,,222610,49.5,-119.6,True bugs
Laevicephalus minimus,,222611,49.5,-119.6,True bugs
Laevicephalus peronatus,,222612,49.5,-119.6,True bugs
Laevicephalus poudris,,454466,49.5,-119.6,True bugs
Laevicephalus saskatchewanensis,,454467,49.5,-119.6,True bugs
Laevicephalus sylvestris,,222613,45.215,-81.56556,True bugs
Laevicephalus unicoloratus,,222614,49.5,-119.6,True bugs
Laevicephalus vannus,,222615,49.5,-119.6,True bugs
Latalus curtus,,458880,49.5,-119.6,True bugs
Latalus histrionicus,,,49.5,-119.6,True bugs
Latalus misellus,,1133486,50.885,-116.052,True bugs
Latalus mundus,,458797,49.06,-113.77,True bugs
Latalus occidentalis,,,49.5,-119.6,True bugs
Lemellus bimaculatus,,1023821,49.5,-119.6,True bugs
Limotettix arctostaphyli,,223792,49.5,-119.6,True bugs
Limotettix balli,,223793,49.5,-119.6,True bugs
Limotettix beameri,,,49.5,-119.6,True bugs
Limotettix bisoni,,223794,49.5,-119.6,True bugs
Limotettix brooksi,,458798,49.5,-119.6,True bugs
Limotettix comptonianus,,,49.5,-119.6,True bugs
Limotettix conservatus,,458799,49.5,-119.6,True bugs
Limotettix cuneatus,,,49.5,-119.6,True bugs
Limotettix dasidus,,454469,60.74,-137.51,True bugs
Limotettix divaricatus,,223795,49.5,-119.6,True bugs
Limotettix ferganensis,,223797,49.5,-119.6,True bugs
Limotettix finitimus,,458747,49.5,-119.6,True bugs
Limotettix frigidus,,177386,49.5,-119.6,True bugs
Limotettix humidus,,223798,44.34,-65.18,True bugs
Limotettix instabilis,,223799,61.6,-125.75,True bugs
Limotettix luteolus,,,49.5,-119.6,True bugs
Limotettix medleri,,,49.5,-119.6,True bugs
Limotettix melastigmus,,223801,51.36,-117.42,True bugs
Limotettix myralis,,458748,49.5,-119.6,True bugs
Limotettix obesura,,177390,49.5,-119.6,True bugs
Limotettix omani,,454470,49.5,-119.6,True bugs
Limotettix osborni,,223803,49.5,-119.6,True bugs
Limotettix scudderi,,,49.5,-119.6,True bugs
Limotettix sphagneticus,,223806,50.643,-120.517,True bugs
Limotettix symphoricarpae,,454473,49.5,-119.6,True bugs
Limotettix taramus,,458749,49.5,-119.6,True bugs
Limotettix uneolus,,454474,49.5,-119.6,True bugs
Limotettix urnura,,454475,49.5,-119.6,True bugs
Limotettix utahnus,,454476,56.13,-97.34,True bugs
Limotettix vaccinii,Blunt-nosed Leafhopper,223807,58.762,-94.011,True bugs
Limotettix varus,,223808,49.5,-119.6,True bugs
Limotettix xanthus,,,54.69,-124.94,True bugs
Lonatura megalopa,,454477,49.5,-119.6,True bugs
Lonatura salsura,,454479,49.5,-119.6,True bugs
Macropsis aurifera,,224315,49.5,-119.6,True bugs
Macropsis borealis,,224318,49.5,-119.6,True bugs
Macropsis canadensis,,224319,49.5,-119.6,True bugs
Macropsis decisa,,1101669,49.5,-119.6,True bugs
Macropsis deviridis,,224322,44.271,-78.394,True bugs
Macropsis ferrugineoides,,224323,49.5,-119.6,True bugs
Macropsis hesperia,,224327,44.253,-78.415,True bugs
Macropsis insignis,,224328,49.5,-119.6,True bugs
Macropsis jocosa,,224329,49.5,-119.6,True bugs
Macropsis rufescens,,454482,49.5,-119.6,True bugs
Macropsis rufocephalus,,,49.5,-119.6,True bugs
Macropsis sauroni,,224335,49.5,-119.6,True bugs
Macropsis sordida,,224336,49.5,-119.6,True bugs
Macropsis tristis,,454483,49.5,-119.6,True bugs
Macropsis trivialis,,224338,44.63367,-80.69829,True bugs
Macropsis tunicata,,224339,49.5,-119.6,True bugs
Macropsis vinea,,224341,49.5,-119.6,True bugs
Macropsis viridis,,224342,43.53,-80.13,True bugs
Macrosteles alpinus,,224345,43.39083,-80.3747,True bugs
Macrosteles bifurcatus,,224347,49.5,-119.6,True bugs
Macrosteles borealis,,224349,67.781,-115.272,True bugs
Macrosteles curvatus,,1107944,52.9833,-122.4833,True bugs
Macrosteles elongatus,,454508,49.5,-119.6,True bugs
Macrosteles fieberi,,391972,50.421632,-101.044507,True bugs
Macrosteles galeae,,224351,46.8833,-60.5825,True bugs
Macrosteles laevis,,914676,49.5,-119.6,True bugs
Macrosteles lepidus,,224352,58.739334,-93.82342,True bugs
Macrosteles sordidipennis,,914682,54.69,-124.94,True bugs
Macrosteles tesselatus,,453064,49.29008,-119.58063,True bugs
Macrosteles vilbastei,,224363,59.5833,-133.7166,True bugs
Macustus alpinus,,,49.5,-119.6,True bugs
Macustus grisescens,,860918,60.7884,-135.1875,True bugs
Memnonia anthalopus,,,54.0001,-106.001,True bugs
Memnonia brunnea,,478806,54.0001,-106.001,True bugs
Memnonia flavida,,554140,49.5,-119.6,True bugs
Memnonia grandis,,1070501,49.5,-119.6,True bugs
Memnonia maia,,,52.2833,-117.469,True bugs
Mesamia coloradensis,,,51.1333,-106.6833,True bugs
Mesamia frigida,,,49.5,-119.6,True bugs
Mesamia ludovicia,,454520,49.5,-119.6,True bugs
Mesamia straminea,,458068,49.5,-119.6,True bugs
Mocuellus americanus,,454529,43.691,-65.085,True bugs
Mocuellus caprillus,,453298,49.5,-119.6,True bugs
Mocuellus larrimeri,,458752,49.5,-119.6,True bugs
Momoria atra,,1072517,49.5,-119.6,True bugs
Momoria rufoscutellata,,1072540,49.5,-119.6,True bugs
Neoaliturus tenellus,Beet Leafhopper,482589,53.9998,-125.0032,True bugs
Norvellina clarivida,,458753,49.5,-119.6,True bugs
Norvellina curvata,,1607587,49.5,-119.6,True bugs
Norvellina perelegantis,,482552,49.5,-119.6,True bugs
Norvellina rostrata,,458825,49.5,-119.6,True bugs
Norvellina rubida,,458755,49.5,-119.6,True bugs
Notus altus,,,49.2501,-84.4998,True bugs
Notus sitka,,454568,49.5,-119.6,True bugs
Oncometopia orbona,Broad-headed Sharpshooter,133102,49.5,-119.6,True bugs
Oncopsis citrella,,226408,49.5,-119.6,True bugs
Oncopsis coloradensis,,458756,49.5,-119.6,True bugs
Oncopsis dorsalis,,226411,46.65,-72.96,True bugs
Oncopsis ferrosa,,,49.5,-119.6,True bugs
Oncopsis incidens,,454574,49.5,-119.6,True bugs
Oncopsis juno,,458757,45.639644,-73.332087,True bugs
Oncopsis marilynae,,454575,45.639644,-73.332087,True bugs
Oncopsis monticola,,,49.5,-119.6,True bugs
Oncopsis prolixa,,226415,49.5,-119.6,True bugs
Oncopsis speciosa,,,46.65,-60.42,True bugs
Oncopsis tenuifoliae,,,49.06,-114.01,True bugs
Oncopsis vartyi,,226419,49.5,-119.6,True bugs
Orocastus labeculus,,458758,49.5,-119.6,True bugs
Orocastus perpusillus,,454576,49.088,-113.883,True bugs
Orocastus pinnipenis,,458802,49.5,-119.6,True bugs
Osbornellus alatus,,1068569,51.22,-73.39,True bugs
Osbornellus scalaris,,364025,49.5,-119.6,True bugs
Ossiannilssonola clymene,,226696,42.22611,-83.07417,True bugs
Ossiannilssonola duplicata,,226698,43.6667,-79.4167,True bugs
Pagaronia tredecimpunctata,,464443,49.5,-119.6,True bugs
Paluda gladiola,,226877,57.47793,-130.24174,True bugs
Paraphlepsius apertinus,,1146488,48.8544,-123.501,True bugs
Paraphlepsius apertus,,227060,48.82,-56.07,True bugs
Paraphlepsius bifidus,,227061,49.5,-119.6,True bugs
Paraphlepsius continuus,,1071776,49.5,-119.6,True bugs
Paraphlepsius eburneolus,,454580,49.5,-119.6,True bugs
Paraphlepsius electus,chosen paraphlepsius leafhopper,454581,49.5,-119.6,True bugs
Paraphlepsius excavatus,,1146489,49.5,-119.6,True bugs
Paraphlepsius fuscipennis,,227065,49.5,-119.6,True bugs
Paraphlepsius hemicolor,,454582,49.5,-119.6,True bugs
Paraphlepsius humidus,,227066,42.26278,-83.07246,True bugs
Paraphlepsius incisus,,227067,49.5,-119.6,True bugs
Paraphlepsius lascivius,,453300,54.69,-124.94,True bugs
Paraphlepsius lobatus,lobed paraphlepsius leafhopper,227069,54.3,-106.22,True bugs
Paraphlepsius luxuria,,227071,49.5,-119.6,True bugs
Paraphlepsius occidentalis,,458761,54.774,-127.108,True bugs
Paraphlepsius solidaginis,,454583,49.209928,-102.017765,True bugs
Paraphlepsius tigrinus,,227075,49.5,-119.6,True bugs
Paraphlepsius truncatus,,227076,44.34,-76.89,True bugs
Paraphlepsius turpiculus,,227077,49.5,-119.6,True bugs
Paraphlepsius umbrosus,shadow paraphlepsius leafhopper,227079,49.5,-119.6,True bugs
Paraphlepsius varispinus,,227080,51.33,-86.79,True bugs
Pendarus magnus,,454590,49.5,-119.6,True bugs
Pendarus punctiscriptus,,227419,49.5,-119.6,True bugs
Penestragania robusta,Robust Leafhopper,560506,49.5,-119.6,True bugs
Pinumius sexmaculatus,,458803,49.5,-119.6,True bugs
Platymetopius twiningi,,228330,53.71,-106.04,True bugs
Platymetopius vitellinus,,1116130,49.5,-119.6,True bugs
Polyamia compacta,,228504,51.33,-86.79,True bugs
Polyamia obtecta,,228508,42.2641,-83.075,True bugs
Polyamia weedi,,632973,49.5,-119.6,True bugs
Ponana puncticollis,,228626,49.5,-119.6,True bugs
Ponana scarlatina,,228629,44.34,-65.18,True bugs
Prairiana angustens,,228684,49.2501,-84.4998,True bugs
Prairiana cinerea,,228685,49.0,-106.55,True bugs
Prairiana kansana,,228686,49.5,-119.6,True bugs
Psammotettix attenuens,,458762,54.69,-124.94,True bugs
Psammotettix beirnei,,,53.9998,-125.0032,True bugs
Psammotettix confinis,,914765,64.349,-138.418,True bugs
Psammotettix dentatus,,458763,49.25,-123.133333,True bugs
Psammotettix diademata,,,49.5,-119.6,True bugs
Psammotettix knullae,,228901,60.852,-135.471,True bugs
Psammotettix lapponicus,,454612,49.5,-119.6,True bugs
Psammotettix lividellus,,228902,43.49,-79.61,True bugs
Psammotettix nesiotus,,,60.74,-137.51,True bugs
Psammotettix striatus,,552635,49.5,-119.6,True bugs
Ribautiana foliosa,,230169,49.5,-119.6,True bugs
Ribautiana multispinosa,,230170,49.5,-119.6,True bugs
Ribautiana parapiscator,,230171,49.5,-119.6,True bugs
Ribautiana piscator,,230172,49.5,-119.6,True bugs
Ribautiana unca,,230174,49.5,-119.6,True bugs
Rosenus acutus,,454641,60.84127,-135.20822,True bugs
Rosenus cruciatus,,453174,54.3,-106.22,True bugs
Rosenus debilis,,,49.5,-119.6,True bugs
Rosenus obliqua,,,49.5,-119.6,True bugs
Scaphoideus blennus,,1293219,46.396748,-72.602825,True bugs
Scaphoideus cinerosus,,230478,44.5634,-76.5526,True bugs
Scaphoideus curvatus,,230480,43.9916,-79.203,True bugs
Scaphoideus densus,,,46.396748,-72.602825,True bugs
Scaphoideus flavidus,,,46.396748,-72.602825,True bugs
Scaphoideus forceps,,1293179,44.338,-78.351,True bugs
Scaphoideus frisoni,,1119720,41.98333,-82.54722,True bugs
Scaphoideus incognitus,,,46.396748,-72.602825,True bugs
Scaphoideus lacyi,,230485,46.396748,-72.602825,True bugs
Scaphoideus major,,230486,43.48,-79.61,True bugs
Scaphoideus mandevillei,,,46.396748,-72.602825,True bugs
Scaphoideus merus,,1136887,46.396748,-72.602825,True bugs
Scaphoideus minor,,230488,46.396748,-72.602825,True bugs
Scaphoideus ochraceus,,230490,45.89676,-77.73479,True bugs
Scaphoideus paludosus,,230492,49.5,-119.6,True bugs
Scaphoideus soleus,,557873,49.5,-119.6,True bugs
Scaphoideus tergatus,,230494,46.396748,-72.602825,True bugs
Scaphoideus torqus,,,46.396748,-72.602825,True bugs
Scaphoideus transeus,,,46.396748,-72.602825,True bugs
Scaphytopius argutus,,230499,49.5,-119.6,True bugs
Scaphytopius diabolus,,458764,49.5,-119.6,True bugs
Scaphytopius fulvus,,504653,44.44,-65.26,True bugs
Scaphytopius hastus,,,49.5,-119.6,True bugs
Scaphytopius latus,,230503,49.08,-113.87,True bugs
Scaphytopius magdalensis,Blueberry Leafhopper,230504,45.87021,-82.54186,True bugs
Scaphytopius oregonensis,,458765,49.5,-119.6,True bugs
Scleroracus frigidus,,,49.5,-119.6,True bugs
Sonronius binotatus,,914800,51.36,-117.42,True bugs
Sonronius dahlbomi,,914802,51.36,-116.52,True bugs
Sorhoanus bimaculatus,,231219,49.5,-119.6,True bugs
Sorhoanus caricis,,454654,49.5,-119.6,True bugs
Sorhoanus uhleri,,231223,51.42,-116.42,True bugs
Sorhoanus xanthoneurus,,231224,69.161,-140.15,True bugs
Stenometopiellus cookei,,458766,49.5,-119.6,True bugs
Streptanus confinis,,914813,44.62,-75.77,True bugs
Streptanus marginatus,,914814,49.5,-119.6,True bugs
Streptanus relativus,,,43.93,-60.0,True bugs
Stroggylocephalus mixta,,,60.752512,-135.127877,True bugs
Stroggylocephalus placidus,,231829,49.5,-119.6,True bugs
Texananus arctostaphylae,,232429,49.5,-119.6,True bugs
Texananus cumulatus,,454667,49.5,-119.6,True bugs
Texananus dolus,,454668,49.5,-119.6,True bugs
Texananus extremus,,458806,49.5,-119.6,True bugs
Texananus latipex,,458768,49.5,-119.6,True bugs
Texananus majestus,,232433,49.5,-119.6,True bugs
Texananus marmor,,232434,49.5,-119.6,True bugs
Texananus oregonus,,372419,49.5,-119.6,True bugs
Texananus proximus,,458769,49.5,-119.6,True bugs
Texananus superbus,,1372235,42.22611,-83.07417,True bugs
Thatuna gilletti,,1245494,49.5,-119.6,True bugs
Twiningia pellucida,,458807,50.67,-120.53,True bugs
Typhlocyba andromache,,233137,49.5,-119.6,True bugs
Typhlocyba cassiopeia,,233143,41.95833,-82.5125,True bugs
Typhlocyba crassa,,233145,49.5,-119.6,True bugs
Typhlocyba melite,,233154,43.37,-80.36,True bugs
Typhlocyba modesta,,233155,44.5625,-76.552,True bugs
Typhlocyba niobe,,233156,43.37,-80.35,True bugs
Typhlocyba putmani,,233161,49.25,-123.133333,True bugs
Unoka dramatica,,1311657,49.083737,-119.511106,True bugs
Unoka gillettei,,458772,49.5,-119.6,True bugs
Xerophloea viridis,,482576,49.0,-106.55,True bugs
Xestocephalus fulvifrons,,,43.44,-80.25,True bugs
Xestocephalus nigrifrons,,233813,44.12778,-77.9825,True bugs
Xyphon triguttatum,,458808,49.5,-119.6,True bugs
Zonocyba hockingensis,,1115455,60.781,-135.179,True bugs
Magicicada septendecim,Decim Periodical Cicadas,1248681,49.5,-119.6,True bugs
Okanagana fratercula,,948320,49.18,-107.68,True bugs
Okanagana luteobasalis,,883955,49.5,-119.6,True bugs
Okanagana ornata,Orange-margined Cicada,909323,49.5,-119.6,True bugs
Cimex latipennis,,,49.5,-119.6,True bugs
Hesperocimex coloradensis,Colorado Bed Bug,221230,49.5,-119.6,True bugs
Cixius cultus,,372422,49.17041,-107.50499,True bugs
Cixius misellus,,454329,49.5,-119.6,True bugs
Cixius nike,,454330,49.5,-119.6,True bugs
Cixius praecox,,1030822,49.5,-119.6,True bugs
Haplaxius collinus,,1406053,49.5,-119.6,True bugs
Haplaxius glyphis,,1406059,49.5,-119.6,True bugs
Haplaxius xyron,,1406074,49.5,-119.6,True bugs
Melanoliarus chuliotus,,1401450,49.5,-119.6,True bugs
Melanoliarus coconinus,,1401451,49.5,-119.6,True bugs
Melanoliarus dondonius,,1401457,49.5,-119.6,True bugs
Melanoliarus zyxus,,1032361,49.5,-119.6,True bugs
Oecleus borealis,,460384,49.5,-119.6,True bugs
Pintalia delicata,,362551,49.5,-119.6,True bugs
Clastoptera brunnea,,464043,49.5,-119.6,True bugs
Clastoptera doeringae,Mountain-juniper Spittlebug,908182,49.5,-119.6,True bugs
Clastoptera hyperici,,217165,49.5,-119.6,True bugs
Eulecanium caryae,Large Hickory Lecanium,1484193,43.53765,-80.221042,True bugs
Parthenolecanium pruinosum,,,49.5,-119.6,True bugs
Pulvinaria ellesmerensis,,458934,64.161,-139.836,True bugs
Pulvinaria occidentalis,,458938,48.42912,-123.35721,True bugs
Pulvinaria vitis,Cottony Grape Scale,396032,49.5,-119.6,True bugs
Toumeyella parvicornis,pine tortoise scale,454676,49.5,-119.6,True bugs
Ceraleptus denticulatus,,1429003,50.0769,-120.6218,True bugs
Nisoscolopocerus apiculatus,,453234,55.0002,-97.0005,True bugs
Arctocorisa chanceae,,453795,49.5,-119.6,True bugs
Arctocorisa convexa,,453796,67.85,-139.116667,True bugs
Arctocorisa planifrons,,,60.864,-135.496,True bugs
Callicorixa producta,,453814,49.5,-119.6,True bugs
Callicorixa scudderi,,1552478,49.251,-123.137,True bugs
Cenocorixa andersoni,,174432,49.135,-122.92,True bugs
Cenocorixa blaisdelli,,174435,49.2321,-123.0869,True bugs
Cenocorixa expleta,,174433,49.5,-119.6,True bugs
Cenocorixa utahensis,,216356,51.647533,-128.14337,True bugs
Cenocorixa wileyae,,472256,50.4333,-100.5833,True bugs
Corisella tarsalis,,453832,49.5,-119.6,True bugs
Dasycorixa hybrida,,218155,53.233363,-102.40047,True bugs
Dasycorixa johanseni,,453843,49.5,-119.6,True bugs
Dasycorixa rawsoni,,453844,53.253821,-102.484286,True bugs
Glaenocorisa cavifrons,,1492636,59.916667,-129.1,True bugs
Glaenocorisa propinqua,,887470,59.916667,-129.1,True bugs
Hesperocorixa harrisii,,221233,46.3,-63.02,True bugs
Hesperocorixa interrupta,,221234,46.5001,-65.9988,True bugs
Hesperocorixa lobata,,221237,49.5,-119.6,True bugs
Hesperocorixa lucida,,221238,41.96,-82.53,True bugs
Hesperocorixa michiganensis,,453884,44.50111,-81.37361,True bugs
Hesperocorixa obliqua,,221241,41.94893,-82.51851,True bugs
Palmacorixa gillettei,,226874,49.5,-119.6,True bugs
Palmacorixa janeae,,454008,49.17041,-107.50499,True bugs
Ramphocorixa acuminata,Acuminate Water Boatman,211793,42.055,-82.775,True bugs
Sigara decorata,,230891,49.2333,-107.733,True bugs
Sigara defecta,,1032527,49.5,-119.6,True bugs
Sigara dolabra,,230894,49.5,-119.6,True bugs
Sigara douglasensis,,,49.5,-119.6,True bugs
Sigara fallenoidea,,454117,61.083,-136.996,True bugs
Sigara hubbelli,,1281137,49.5,-119.6,True bugs
Sigara johnstoni,,230897,45.116,-67.067,True bugs
Sigara knighti,,,49.5,-119.6,True bugs
Sigara macropala,,230900,49.5,-119.6,True bugs
Sigara mathesoni,,230901,49.5,-119.6,True bugs
Sigara modesta,,230902,42.65475,-80.46935,True bugs
Sigara ornata,,230903,49.5,-119.6,True bugs
Sigara penniensis,,454118,67.027,-136.2,True bugs
Sigara transfigurata,,230905,49.5,-119.6,True bugs
Sigara variabilis,,230906,49.5,-119.6,True bugs
Trichocorixa kanza,,232882,49.5,-119.6,True bugs
Trichocorixa louisianae,,232883,49.5,-119.6,True bugs
Trichocorixa macroceps,,232884,49.5,-119.6,True bugs
Trichocorixa verticalis,,203421,43.85,-79.2,True bugs
Amnestus basidentatus,,1025847,53.9998,-125.0032,True bugs
Melanaethus robustus,,,41.96,-82.52,True bugs
Melanaethus subglaber,,330166,49.5,-119.6,True bugs
Cymus robustus,,638214,49.5,-119.6,True bugs
Achorotile acuta,,,49.5,-119.6,True bugs
Achorotile distincta,,,49.5,-119.6,True bugs
Achorotile stylata,,,54.69,-124.94,True bugs
Achorotile subarctica,,475700,49.5,-119.6,True bugs
Bakerella muscotana,,,49.5,-119.6,True bugs
Bakerella penefusca,,,45.60639,-82.14083,True bugs
Criomorphus conspicuus,,,45.62,-65.06,True bugs
Delphacodes balli,,708141,42.2641,-83.075,True bugs
Delphacodes parvula,,454363,42.26167,-81.84694,True bugs
Delphacodes stricklandi,,454365,54.0001,-106.001,True bugs
Delphacodes waldeni,,,42.26278,-83.06722,True bugs
Elachodelphax paransera,,881107,55.0002,-97.0005,True bugs
Eurybregma obesa,,,49.5,-119.6,True bugs
Euryburnia magnifrons,,,49.5,-119.6,True bugs
Falcotoya sagae,,1105623,42.26167,-81.84694,True bugs
Flavoclypeus nigriscutellatus,,,52.2833,-117.469,True bugs
Isodelphax nigridorsum,,1077707,49.62443,-57.93114,True bugs
Javesella atrata,,518156,49.5,-119.6,True bugs
Javesella dolera,,,44.45,-75.86,True bugs
Javesella obscurella,,914619,49.5,-119.6,True bugs
Javesella opaca,,,45.1833,-81.6164,True bugs
Kelisia flava,,,49.5,-119.6,True bugs
Kelisia hyalina,,,49.5,-119.6,True bugs
Kelisia parvicurvata,,,49.5,-119.6,True bugs
