taxon_id,Name,Common name,Latitude,Longitude
40914,Pteropus lombocensis,Lombok Flying-fox,,
40899,Pteropus mahaganus,Lesser Flying-fox,,
44571,Rattus simalurensis,Simalur Archipelago Rat,,
74979,Pteropus cognatus,Makira Flying-fox,-10.56379,161.90488
40916,Pteropus howensis,Ontong Java Flying-fox,,
74977,Pteropus aruensis,Aru Flying-fox,-5.804722,134.55
40907,Pteropus rayneri,Solomons Flying-fox,-7.36836,155.56848
40888,Pteropus faunulus,Nicobar Flying-fox,,
46826,Cryptotis merriami,Merriam's Small-eared Shrew,,
40906,Pteropus tuberculatus,Vanikoro Flying-fox,,
45357,Rhynchomys soricoides,Data Tweazer-beaked Rat,18.03577,120.95485
74599,Microgale majori,Major's Long-tailed Tenrec,-18.1958,47.2872
42456,Microgale fotsifotsy,Pale Shrew Tenrec,-18.4217,47.9433
42449,Microgale parvula,Pygmy Shrew Tenrec,-18.1958,47.2872
565080,Microgale grandidieri,Grandidier's Shrew Tenrec,-18.0236,44.5022
74597,Microgale jenkinsae,Jenkins' Shrew Tenrec,-22.7783,43.5233
74598,Microgale jobihely,Northern Shrew Tenrec,-18.1958,47.2872
45477,Solomys ponceleti,Poncelet's Giant Rat,-6.82,156.52
45108,Brachiones przewalskii,Przewalski's Gerbil,37.25,80.03
45478,Solomys salamonis,Florida Giant Rat,,
45476,Solomys sapientis,Isabel Giant Rat,,
44205,Gerbillus muriculus,Darfur Gerbil,15.45583,36.398891
74284,Dyacopterus brooksi,Brooks' Dayak Fruit Bat,-33.871518,151.10215
74013,Abrocoma budini,Budin's Chinchilla Rat,,
74259,Cuscomys ashaninka,Ashaninika Arboreal Chinchilla Rat,-11.66,-73.667
40796,Aproteles bulmerae,Bulmer's Fruit Bat,-6.6517055,145.1961613
959834,Leptomys arfakensis,Arfak Mountain Leptomys,,
45472,Stenocephalemys griseicauda,Gray-tailed Narrow-headed Rat,,
75106,Stenocephalemys ruppi,Rupp's Mouse,,
74881,Phyllomys mantiqueirensis,Mantiqueira Atlantic Tree Rat,,
901520,Typhlomys nanus,Dwarf Tree Mouse,38.073254,104.69114
959836,Lophuromys chercherensis,Mount Chercher Brush-furred Rat,9,40.91
45483,Taeromys taerae,Tondano Rat,-1.188631,121.442648
959838,Lophuromys makundii,Makundi's Brush-furred Rat,-3.69,35.63
74542,Mammelomys lanosus,Highland Mosaic-tailed Rat,,
45408,Tateomys macrocercus,Long-tailed Sulawesian Shrew Rat,-2.88283,119.38778
45409,Tateomys rhinogradoides,Tate’s Sulawesian Shrew Rat,-3.43445,120.09039
959850,Lophuromys simensis,Short-tailed Brush-furred Rat,13.23159,38.03767
46513,Suncus stoliczkanus,Anderson's Shrew,,
45412,Thallomys shortridgei,Shortridge's Acacia Rat,-28.53,21.2
959848,Lophuromys sabunii,Sabuni's Brush-furred Rat,0.689918,37.953094
959852,Lophuromys stanleyi,Stanley's Brush-furred Rat,3.81,34.03
45530,Thamnomys kempi,Kemp's Thicket Rat,-2.37772,28.69366
45531,Thamnomys venustus,Charming Thicket Rat,-2.90397,28.66408
45826,Tryphomys adustus,Luzon Short-nosed Rat,,
43970,Proechimys goeldii,Goeldi's Spiny Rat,,
75070,Scotophilus marovaza,Marovaza House Bat,-15.57619,46.86928
74292,Eliurus grandidieri,Grandidier's Tuft-tailed Rat,-18.4217,47.9433
45813,Pseudohydromys murinus,Eastern Shrew-mouse,-7.365242,146.664413
74812,Oligoryzomys stramineus,straw-colored pygmy rice rat,-21.35,-48.23333
900025,Pygeretmus shitkovi,Greater Fat-tailed Jerboa,46.37,81.31
446649,Soricomys musseri,Palanan Shrew-mouse,16.25527,121.88896
74734,Neacomys minutus,small bristly mouse,6.275306,-77.356811
44625,Akodon torques,Cloud Forest Grass Mouse,-13.177733,-71.604517
40473,Kerivoula eriophora,Ethiopian woolly bat,,
45371,Zelotomys woosnami,Woosnam's Broad-headed Mouse,,
44638,Akodon subfuscus,Puno Grass Mouse,-13.177733,-71.604517
44635,Akodon kofordi,Koford's Grass Mouse,-17.066667,-66.013333
45374,Zyzomys pedunculatus,Central Rock Rat,-23.6424,132.83586
75167,Thomasomys erro,Wandering Oldfield Mouse,-2.190278,-78.493611
45419,Dendroprionomys rousseloti,Velvet Climbing Mouse,,
959877,Reithrodontomys musseri,Small Harvest Mouse,9.567,-83.733
75172,Thomasomys popayanus,Popayan Oldfield Mouse,5.966217,-75.279833
959889,Praomys coetzeei,Coetzee's Soft-furred Mouse,-8.873959,16.086451
45425,Alticola lemminus,lemming vole,,
44907,Thalpomys lasiotis,hairy-eared Cerrado mouse,-15.783334,-47.916668
852268,Tanyuromys aphrastus,Harris's rice water rat,10.3226262,-84.7757161
852273,Gardnerycteris koepckeae,Koepcke's hairy-nosed bat,0.071777,-72.446472
44881,Juscelinomys huanchacae,Huanchaca mouse,-14.6092,-60.8586
45860,Myomimus personatus,Masked Mouse-tailed Dormouse,39.072,55.924
607199,Pseudohydromys pumehanae,southern small-toothed moss mouse,-6.5736654,142.8318631
44085,Chaetodipus lineatus,Lined Pocket Mouse,22.650017,-104.138667
74970,Pseudohydromys fuscus,Mottled-tailed Shrew-mouse,-5.5654,143.06
74840,Paramelomys naso,Long-nosed Paramelomys,,
44619,Akodon sanctipaulensis,São Paulo Grass Mouse,,
1370983,Hypsugo imbricatus,brown pipistrelle,,
1371006,Chimaerodipus auritus,Ningxia Three-toed Jerboa,,
1371008,Eptesicus orinocensis,Orinoco Serotine,,
44825,Oligoryzomys griseolus,grayish pygmy rice rat,4.850917,-74.3475
74430,Hipposideros rotalis,Laotian Roundleaf Bat,,
541652,Hipposideros nicobarulae,Nicobar Roundleaf Bat,7.33333,93.666672
40725,Hipposideros dinops,fierce roundleaf bat,-8.43344,157.391427
74338,Falsistrellus mackenziei,Western False Pipistrelle,-34.8,116
940570,Ctenomys paraguayensis,Paraguayan Tuco-tuco,,
74167,Cerradomys marinhus,Marinho's Rice Rat,,
41029,Platyrrhinus aurarius,El Dorado Broad-nosed Bat,3.029917,-72.167625
74818,Otomops johnstonei,Johnstone's Giant Mastiff Bat,-8.25,124.71667
74736,Neacomys paracou,Paracou bristly mouse,,
74040,Akodon lutescens,Altiplano Grass Mouse,-24.040083,-65.255111
75030,Rhinopoma macinnesi,Macinnes's Mouse-tailed Bat,0.633333,36.033333
74565,Melomys fulgens,Seram Long-tailed Melomys,,
852471,Hsunycteris cadenai,Cadena's Nectar Bat,2.992667,-72.226773
45808,Uranomys ruddi,Rudd’s Bristle-furred Rat,5.35,-4.433333
44866,Thomasomys hylophilus,Woodland Oldfield Mouse,7.345944,-72.681778
44601,Akodon mimus,Thespian Grass Mouse,-16.361842,-67.504292
45254,Grammomys dryas,Albertine Rift Thicket Rat,-2.23954,28.81128
74949,Proechimys gardneri,Gardner's Spiny Rat,-9.786,-65.525
75207,Trinomys moojeni,Moojen's Atlantic Spiny-rat,,
940583,Fukomys hanangensis,Hanang Molerat,,
887388,Alexandromys mujanensis,muisk vole,56.35,114.88
45908,Ctenomys latro,Mottled Tuco-tuco,-26.6,-65.300003
45121,Paraleptomys rufilatus,Northern Water Rat,,
45154,Pogonomys championi,Champion's Tree Mouse,-5.1,141.433
45781,Hapalomys delacouri,Lesser Marmoset Rat,18.108333,106.016944
45262,Heimyscus fumosus,African Smoky Mouse,-3.3633,28.6853
887385,Alexandromys evoronensis,Evorsk Vole,51.37,136.53
45907,Ctenomys peruanus,Peruvian Tuco-tuco,-16.583333,-69.383333
45892,Ctenomys steinbachi,Steinbach's Tuco-tuco,-17.5,-63.666667
75003,Rattus salocco,Southeastern Xanthurus Rat,,
74996,Rattus arrogans,Western New Guinea Mountain Rat,-4.2,137
74445,Hydromys ziegleri,Ziegler's Water Rat,-3.6522606,143.0528632
334504,Archboldomys maximus,Large Cordillera Shrew-mouse,17.0327,121.11604
44555,Rattus praetor,Large Spiny Rat,-7.709407,156.759573
74194,Chrotomys silaceus,Blazed Luzon Chrotomys,18.02219,120.95039
859271,Mus imberbis,Ethiopian Striped Mouse,13.26,38.19
45321,Millardia kathleenae,Burmese Metad,,
607196,Hylomyscus arcimontensis,Arc Mountain Wood Mouse,-6.37278,36.93038
44952,Petromyscus shortridgei,Shortridge's rock mouse,,
74342,Funisciurus duchaillui,Du Chaillu's Rope Squirrel,,
74196,Cistugo seabrae,Angolan hairy bat,,
42534,Cryptochloris zyli,Van Zyl's Golden Mole,-32.11692,18.45038
74981,Pteropus intermedius,Andersen's Flying-fox,-0.254142,100.108862
334510,Crocidura sokolovi,Sokolov White-toothed Shrew,12.348355,98.848763
607156,Crocidura cranbrooki,Cranbrook's White-toothed Shrew,,
607158,Crocidura mdumai,Mduma's White-toothed Shrew,-3.25,35.64
607160,Cryptotis venezuelensis,Venezuelan Small-eared Shrew,10.3999,-67.2167
75238,Zyzomys palatalis,Carpentarian Rock Rat,-17.19537,137.70184
334514,Dendromus ruppi,Rupp's Climbing Mouse,3.990699,32.89543
74042,Akodon mystax,Caparao Grass Mouse,,
74998,Rattus niobe,Moss-forest Rat,-9.23288,147.62
45625,Chiruromys vates,Lesser Tree Mouse,-6.6517055,145.1961613
74745,Necromys urichi,northern grass mouse,5.570517,-68.457269
44360,Peromyscus grandis,Big Deer Mouse,15.6126,-90.2736
44236,Gerbillus aquilus,Swarthy Gerbil,30.5,70
44572,Rattus adustus,Burnished Enggano Rat,-5.412237,102.19317
74942,Praomys petteri,Petter's Praomys,1.881,12.73
43866,Sicista severtzovi,Severtzov's Birch Mouse,,
74289,Eliurus antsingy,Tsingy Tuft-tailed Rat,-18.0617,44.525
74193,Chrotomys sibuyanensis,Sibuyan Striped Shrew-rat,12.4332,122.550003
446648,Soricomys kalinga,Cordillera Shrew-mouse,18.027,120.944
607227,Coccymys shawmayeri,Shawmayer's Brush Mouse,-5.5654,143.06
45393,Bibimys labiosus,Large-lipped Crimson-nosed Rat,,
607198,Hylomyscus walterverheyeni,Walter Verheyen's Wood Mouse,6.22,10.53
41416,Mesoplodon hectori,Hector's Beaked Whale,-35.6381,138.5114
74222,Crunomys suncoides,Kitanglad Shrew-mouse,8.6959,125.0257
44500,Oxymycterus delator,Spy Hocicudo,,
75006,Rattus verecundus,Slender Rat,-6.610833,142.852222
74559,Melomys arcium,Rossel Island Melomys,,
74566,Melomys howi,Riama Island Melomys,,
45774,Habromys lophurus,Crested-tailed Deer Mouse,15.96307,-91.57056
607193,Soricomys leonardocoi,Co's Shrew-Mouse,15.465861,121.394569
607200,Pseudohydromys carlae,Huon small-toothed moss mouse,,
42622,Gracilinanus aceramarcae,Aceramarca Gracile Opossum,-13.177733,-71.604517
45308,Melomys obiensis,Obi Island Melomys,,
44855,Thomasomys cinereus,Ash-colored Oldfield Mouse,-0.571944,-77.6
45659,Apomys abrae,Luzon Cordillera Forest Mouse,17.0327,121.11604
44927,Steatomys cuppedius,dainty fat mouse,6.9166,2.1666
607223,Thomasomys nicefori,Nicefor's Oldfield Mouse,6.782707,-75.318685
607226,Batomys uragon,Mt. Isarog hairy-tailed rat,13.6666,123.3666
607214,Isothrix orinoci,Orinoco Toró,2.43,-65.25
40714,Hipposideros breviceps,short-headed roundleaf bat,-17.972149,25.81046
74305,Epomophorus anselli,Ansell's Epauletted Fruit Bat,-8.902,26.39
45276,Hylomyscus parvus,Little Wood Mouse,,
183017,Asellia arabica,Arabian Trident Leaf-nosed Bat,17.13,54.12
46790,Myosorex sclateri,Sclater's Mouse Shrew,,
40733,Hipposideros coronatus,large Mindanao roundleaf bat,14.9363,121.9701
41115,Scleronycteris ega,ega long-tongued bat,3.17,-65.82
765453,Micronycteris giovanniae,Giovanni's Big-eared Bat,,
207689,Nyctophilus shirleyae,Mt. Missim Long-eared Bat,,
429910,Scotophilus andrewreborii,Andrew Rebori's House Bat,-0.2295,37.9554
74794,Nycticeius aenobarbus,Temminck’s Mysterious Bat,,
74418,Hipposideros boeadii,Boeadi’s Roundleaf Bat,,
765563,Mops sarasinorum,Sulawesi Free-tailed Bat,-5.176,122.917
40662,Rhinolophus mitratus,mitred horseshoe bat,,
74147,Carollia manu,Manu short-tailed bat,-13.054669,-71.546231
74510,Lonchophylla orcesi,Orces' Nectar bat,0.529906,-78.541873
41088,Choeroniscus periosus,Greater Long-tailed Bat,5.564722,-76.6225
44955,Petromyscus monticularis,Brukkaros pygmy rock mouse,,
1370681,Scaptonyx fusicauda,Long-tailed Mole,27.35,100.09
74392,Habromys delicatulus,Delicate Deer Mouse,,
850967,Mesoplodon hotaula,Deraniyagala's Beaked Whale,-7.885147,72.509766
41403,Mesoplodon perrini,Perrin's Beaked Whale,33.967614,-118.460408
75045,Rousettus linduensis,Linduan Rousette,,
45792,Berylmys mackenziei,Kenneth's White-toothed Rat,,
45793,Berylmys manipulus,Manipur White-toothed Rat,,
45975,Petinomys hageni,Hagen's Flying Squirrel,6.025324,116.428876
45094,Hyperacrius fertilis,True's vole,,
45431,Alticola tuvinicus,Tuva silver vole,49.870648,91.197035
45095,Hyperacrius wynnei,murree vole,34.716667,73.333333
45606,Chrotomys gonzalesi,Isarog Chrotomys,13.6666,123.383301
44491,Oxymycterus hucucha,Quechuan Hocicudo,-17.81667,-64.68333
851047,Micaelamys granti,Grant's Rock Rat,-32.084286,19.084301
45575,Aethomys kaiseri,Kaiser's Veld Rat,-1.88648,35.86449
45578,Aethomys thomasi,Thomas' Veld Rat,-8.873959,16.086451
74939,Praomys derooi,Deroo's Mouse,10.41146,0.45912
45179,Niviventer eha,Little Himalayan Rat,26.85,99.63
45174,Niviventer excelsior,Large White-bellied Rat,27.35,100.09
45497,Lemniscomys roseveari,Rosevear's Striped Grass Mouse,-12.638056,16.038333
45222,Macruromys elegans,Lesser Small-toothed Rat,-3.5,135.55
45333,Maxomys bartelsii,Bartels's Spiny Rat,-6.72428,106.71786
45346,Maxomys ochraceiventer,Chestnut-bellied Spiny Rat,4.03805,114.88817
74969,Pseudohydromys ellermani,One-toothed Shrew-mouse,-7.365242,146.664413
45303,Melomys aerosus,Dusky Seram Melomys,,
74838,Paramelomys mollis,Montane Soft-furred Paramelomys,-6.5720317,145.1300366
74842,Paramelomys rubex,Mountain Paramelomys,11.533333,124.533333
45475,Solomys salebrosus,Bougainville Giant Rat,,
45411,Thallomys loringi,Loring's Acacia Rat,,
45395,Bibimys chacoensis,Chaco Crimson-nosed Rat,,
45828,Xenuromys barbatus,Rock-dwelling Giant Rat,-6.149456,142.754288
44569,Rattus giluwensis,Giluwe Rat,-5.5654,143.06
44568,Rattus hainaldi,Hainald’s Flores Island Rat,,
44567,Rattus hoogerwerfi,Hoogerwerf’s Sumatran Rat,,
44964,Leimacomys buettneri,Togo Mouse,,
44922,Steatomys jacksoni,Jackson's fat mouse,6.9166,2.1666
74365,Gerbilliscus inclusus,Gorongoza Gerbil,-18.478,34.076
44523,Taterillus arenarius,Sahel Gerbil,23.9,-15.8
44527,Taterillus congicus,Congo Gerbil,6.13247,27.7254
44209,Gerbillus grobbeni,Grobben's Gerbil,,
45441,Otomys anchietae,Angolan vlei rat,-8.09292,35.92536
44954,Petromyscus barbouri,Barbour's rock mouse,-30.943164,19.352013
44808,Graomys domorum,pale leaf-eared mouse,-25.64783,-65.482133
45012,Isthmomys pirrensis,Mount Pirri Isthmus rat,,
45963,Funisciurus bayonii,Lunda Rope Squirrel,-8.6667,15.9667
44795,Nesoryzomys swarthi,Santiago Galápagos Mouse,-0.2583,-90.725
44633,Akodon varius,Variable Grass Mouse,-17.525556,-66.124722
74737,Necromys amoenus,pleasant bolo mouse,-17.4,-65.35
44790,Oecomys mamorae,Mamore arboreal rice rat,,
74449,Hylaeamys oniscus,sowbug rice rat,,
44721,Phyllotis amicus,friendly leaf-eared mouse,-10.456989,-77.920029
44727,Phyllotis caprinus,capricorn leaf-eared mouse,-23.951639,-65.500333
44850,Thomasomys vestitus,Dressy Oldfield Mouse,9.35,-70.3
74883,Phyllomys nigrispinus,Black-spined Atlantic Tree Rat,-23.176667,-45.376389
852341,Clyomys laticeps,Broad-headed Spiny Rat,-15.783334,-47.916668
852337,Trinomys setosus,Mouse-tailed Spiny Rat,-17.133801,-42.767063
46620,Crocidura montis,Montane White-toothed Shrew,-0.0588,38.0231
75195,Tragulus versicolor,Silver-backed Chevrotain,,
45741,Phaenomys ferrugineus,Río de Janeiro Arboreal Rat,-22.7004812,-44.6336838
40701,Rhinolophus rex,king horseshoe bat,,
40765,Hipposideros inexpectatus,crested roundleaf bat,,
41307,Otomops formosus,Java mastiff bat,,
40455,Kerivoula agnella,St. Aignan's trumpet-eared bat,,
40375,Pipistrellus aero,Mount Gargues pipistrelle,2.28311,37.95428
40389,Pipistrellus endoi,Endo's pipistrelle,,
46545,Sylvisorex howelli,Howell's Forest Shrew,-6.36667,36.93333
46559,Crocidura mutesae,Uganda large-toothed shrew,2.36,16.0533
959508,Hylomyscus vulcanorum,Albertine Rift Wood Mouse,-2.41031,28.69435
75114,Sylvilagus varynaensis,Venezuelan Lowland Rabbit,,
74867,Philander deltae,Deltaic Four-eyed Opossum,,
44936,Calomyscus baluchi,Baluchi Brush-tailed Mouse,35.038,70.8936
44934,Calomyscus hotsoni,Hotson's Brush-tailed Mouse,,
45772,Habromys simulatus,Jico Deer Mouse,20.321111,-98.232222
45082,Lemmus amurensis,Amur Lemming,57.29624,124.9033
1035890,Oecomys sydandersoni,Anderson's Arboreal Rice Rat,-14.7664,-61.0344
40396,Pipistrellus minahassae,Minahassa pipistrelle,,
45523,Malacomys edwardsi,Edward's Swamp Rat,5.85,-7.4167
42443,Micropotamogale ruwenzorii,Ruwenzori Ottershrew,-2.40284,28.72217
1368624,Saguinus cruzlimai,Cruz Lima's Saddle-back Tamarin,,
45577,Aethomys bocagei,Bocage's Veld Rat,,
569431,Melogale cucphuongensis,Vietnamese Ferret Badger,16.45,107.2
74243,Ctenomys johannis,San Juan Tuco-tuco,,
40441,Scotophilus borbonicus,Réunion House Bat,-21.02081,55.70094
765571,Macronycteris cryptovalorona,Madagascar Cryptic Leaf-nosed Bat,-24.65,43.96
46637,Crocidura pitmani,Pitman's Shrew,,
46669,Crocidura macmillani,MacMillan's Shrew,7.25,36.8
46673,Crocidura musseri,Mossy Forest Shrew,-2.88394,119.3871
46691,Crocidura katinka,Katinka's Shrew,32.67288,34.965783
1035893,Oecomys franciscorum,Humid Chaco Arboreal Rice Rat,-25.509,-56.934
74357,Genetta poensis,King Genet,,
1575599,Dasycercus marlowi,Little Mulgara,,
46781,Crocidura nigricans,black white-toothed shrew,,
46804,Myosorex rumpii,Rumpi Mouse Shrew,,
46811,Cryptotis endersi,Enders's Small-eared Shrew,,
334499,Apomys aurorae,Aurora Forest Mouse,15.4662,121.358461
1038883,Petaurista siangensis,Mebo Giant Flying Squirrel,,
935827,Mirzamys louiseae,Mirza's Western Moss Rat,,
74839,Paramelomys moncktoni,Moncton's Paramelomys,11.533333,124.533333
43247,Zaglossus attenboroughi,Attenborough's Long-beaked Echidna,,
40762,Hipposideros megalotis,Ethiopian large-eared roundleaf bat,,
607205,Tympanoctomys kirchnerorum,Kirchner's Viscacha Rat,,
45572,Aethomys nyikae,Nyika Veld Rat,-14.20311,35.37561
45570,Aethomys stannarius,West African Veld Rat,6.357666,8.3205
46764,Crocidura negrina,Negros Shrew,10.6743,123.1886
45803,Anisomys imitator,Squirrel-toothed Rat,,
44935,Calomyscus mystax,Great Balkhan Brush-tailed Mouse,,
44933,Calomyscus tsolovi,Tsolov's Brush-tailed Mouse,,
44938,Calomyscus urartensis,Urartsk Brush-tailed Mouse,39.210899,44.516701
74075,Apomys hylocoetes,Mount Apo Forest Mouse,9.063,125.673
45737,Cansumys canus,Gansu Hamster,34.93,103.73
46601,Crocidura cinderella,Cinderella Shrew,,
765486,Rhinolophus belligerator,Belligerent Horseshoe Bat,,
765492,Rhinolophus xinanzhongguoensis,Southwestern-Chinese Horseshoe Bat,28.227,107.154
959831,Juliomys ossitenuis,Delicate Red-nosed Tree Mouse,-20.457778,-41.808611
1035490,Biswamoyopterus gaoligongensis,Mount Gaoligong Flying Squirrel,,
45545,Batomys salomonseni,Mindanao Hairy-tailed Rat,11.81205,125.29612
1232529,Murina shuipuensis,Shuipu Tube-nosed Bat,,
1575600,Dasycercus woolleyae,Northern Mulgara,,
44858,Thomasomys gracilis,Slender Oldfield Mouse,-11.66,-73.667
45064,Calomys boliviae,Bolivian vesper mouse,-24.126444,-65.296556
907317,Calomys cerqueirai,Cerqueira's Vesper Mouse,,
44728,Phyllotis definitus,definitive leaf-eared mouse,-9.50763,-77.77404
873507,Tapecomys wolffsohni,Wolffsohn's Tapecua,-17.525556,-66.124722
607171,Phyllotis gerbillus,gerbil leaf-eared mouse,-4.533333,-81.15
74333,Euryoryzomys legatus,big-headed rice rat,-22.266667,-64.55
74657,Muntiacus rooseveltorum,Roosevelts' Muntjac,17.873416,105.288115
74733,Neacomys dubosti,Dubost's Bristly Mouse,2.47705,-55.62941
44777,Neacomys guianae,Guiana bristly mouse,2.17526,-56.78783
74735,Neacomys musseri,Musser's bristly mouse,-12.66833,-71.269
44829,Oligoryzomys arenalis,sandy pygmy rice rat,-15.566667,-74.833333
74808,Oligoryzomys brendae,Brenda's Colilargo,-22.238,-64.547
74017,Abrocoma vaccarum,Mendozan Chinchilla Rat,,
74334,Euryoryzomys macconnelli,MacConnell's rice rat,4.16198,-73.25519
569408,Arctonyx hoevenii,Sumatran Hog Badger,-2.031408,101.126884
1105193,Neacomys spinosus,Large Bristly Mouse,9.464465,-75.472826
1575605,Myoictis wavica,Tate's Three-striped Dasyure,,
74393,Habromys ixtlani,Ixtlán Deer Mouse,17.548333,-96.513944
75153,Tapecomys primus,Primordial Tapecua,,
41592,Genetta abyssinica,Ethiopian Genet,,
44368,Peromyscus zarhynchus,Chiapan Deer Mouse,16.754,-92.682
1453857,Heteromys catopterius,Overlook Spiny Pocket Mouse,,
1453858,Soricomys montanus,Mountain Shrew Mouse,17.017169,121.121881
44839,Tylomys tumbalensis,Tumbala climbing rat,16.7325,-93.096111
43730,Idiurus zenkeri,Pygmy Anomalure,1.709394,31.524283
45534,Carpomys melanurus,Short-footed Luzon Tree Rat,,
41600,Genetta victoriae,Giant Genet,-4.30259,22.93457
1370857,Pteropus coxi,Large Samoan Flying-fox,,
1552235,Peromyscus gardneri,Gardner's Deermouse,15.96307,-91.57056
74742,Necromys obscurus,dark bolo mouse,,
74825,Oxymycterus amazonicus,Amazonian hocicudo,,
74282,Dremomys gularis,Red-throated Squirrel,,
44492,Oxymycterus hiska,Small Hocicudo,-14.20604,-69.22136
44497,Oxymycterus inca,Incan Hocicudo,-12.771717,-71.385467
899999,Cuscomys oblativus,Machu Picchu Arboreal Chinchilla Rat,,
1122951,Antechinus argentus,Silver-headed Antechinus,-24.555722,151.555139
1575606,Murexia aspera,Southern Short-furred Dasyure,,
1575608,Murexia maxima,Northern Short-furred Dasyure,,
1575609,Murexia murex,Eastern Short-furred Dasyure,,
45544,Batomys dentatus,Large-toothed Hairy-tailed Rat,,
74506,Limnomys bryophilus,Buffy-collared Moss Mouse,8.0961,124.9214
45517,Limnomys sibuanus,Long-tailed Moss Mouse,6.3574,125.07508
45334,Maxomys dollmani,Dollman's Spiny Rat,1.10607,120.93853
74997,Rattus blangorum,Aceh Rat,,
901676,Rattus detentus,Manus Island Spiny Rat,-2.00034,146.8093547
44582,Rattus enganus,Enggano Island Rat,-5.40923,102.332
44542,Rattus tawitawiensis,Tawitawi Forest Rat,,
1575611,Murexia tafa,Eastern Long-nosed Dasyure,,
41214,Mystacina robusta,New Zealand Greater Short-tailed Bat,-44.913028,168.044739
41245,Molossops aequatorianus,equatorial dog-faced bat,,
1575612,Murexia wilhelmina,Lesser Dasyure,,
42442,Micropotamogale lamottei,Nimba Ottershrew,8.23072,-9.24673
44251,Proedromys bedfordi,Duke of Bedford's vole,,
44515,Eliurus penicillatus,white-tipped tufted-tailed rat,,
44736,Podoxymys roraimae,Roraima mouse,5.21,-60.7
45003,Megadontomys thomasi,Thomas's Giant Deer Mouse,17.474108,-100.178514
45018,Ichthyomys pittieri,Pittier's crab-eating rat,,
45032,Macrotarsomys ingens,greater big-footed mouse,-16.229,47.143
45143,Praomys hartwigi,Hartwig's Praomys,6.22,10.53
45281,Kadarsanomys sodyi,Javan Bamboo Rat,-6.9178,106.74
45356,Rhynchomys isarogensis,Isarog Tweazer-beaked Rat,13.6666,123.3666
45603,Chiropodomys calamianensis,Palawan Pencil-tailed Tree Mouse,8.807781,117.631761
45784,Pithecheir melanurus,Red Tree Rat,-6.73058,106.70645
46106,Paraxerus vincenti,Vincent's Bush Squirrel,-15.4135,37.07433
46204,Biswamoyopterus biswasi,Namdapha Flying Squirrel,26.969324,93.01436
46292,Tupaia chrysogaster,Golden-bellied Treeshrew,-2.2,99.67
46647,Crocidura telfordi,Telford's Shrew,-6.8337,36.571981
46765,Crocidura lucina,Lucina's Shrew,9.83,39.73
1060954,Ototylomys chiapensis,La Pera Big-eared climbing rat,16.8893668,-93.2974576
74035,Aepeomys reigi,Reig's Montane Mouse,9.666667,-69.61667
74081,Arielulus cuprosus,Coppery Pipistrelle,1.954,109.607
74561,Melomys caurinus,Short-tailed Talaud Melomys,,
45622,Coccymys ruemmleri,Rümmler's Brush Mouse,-5.5654,143.06
74768,Nesoromys ceramicus,Seram Island Mountain Rat,,
74353,Genetta bourloni,Bourlon's Genet,7.137559,-10.561964
75180,Tokudaia tokunoshimensis,Tokunoshima Spiny Rat,,
75168,Thomasomys hudsoni,Hudson's Oldfield Mouse,-2.783333,-79.216667
1581333,Geomys jugossicularis,Hall's Pocket Gopher,37.92188,-100.98607
45611,Crateromys paulus,Ilin Bushy-tailed Cloud Rat,,
74105,Batomys russatus,Dinagat Hairy-tailed Rat,10.34,125.63
45555,Apodemus hyrcanicus,Hyrcanian Field Mouse,,
45553,Apodemus latronum,Large-eared Field Mouse,26.85,99.63
45648,Crossomys moncktoni,Earless Water Rat,-5.5654,143.06
45494,Anotomys leander,Ecuador Fish-eating Rat,,
45674,Archboldomys luzonensis,Isarog Shrew-mouse,13.6666,123.3666
44190,Gerbillus nigeriae,Nigerian Gerbil,15.283334,-13.95
520564,Heteromys spectabilis,Jaliscan Spiny Pocket Mouse,16.174766,-93.92799
45898,Ctenomys occultus,Furtive Tuco-tuco,,
45391,Microdillus peeli,Somali Pygmy Gerbil,,
44529,Taterillus petteri,Petter's Gerbil,23.9,-15.8
75161,Taterillus tranieri,Tranieri’s Tateril,15.375,-7.9
607188,Abrothrix illutea,Gray Grass Mouse,-32.53267,-68.98583
990460,Gerbillus syrticus,Sand Gerbil,30.352481,17.011047
74354,Genetta cristata,Crested Genet,,
45775,Habromys chinanteco,Chinanteco Deer Mouse,17.5901,-96.4837
74454,Hylomyscus grandis,Mount Oku Wood Mouse,6.22,10.53
46704,Crocidura raineyi,Rainey shrew,1.235,37.2775
334537,Surdisorex schlitteri,Mount Elgon mole shrew,,
41121,Lonchorhina orinocensis,Orinoco Sword-nosed Bat,0.138611,-70.949972
74044,Akodon paranaensis,Paraná Grass Mouse,-26.2944,-55.7828
74583,Microakodontomys transitorius,Transitional Colilargo,-15.783334,-47.916668
74637,Mogera etigo,Etigo Mole,,
74821,Otomys burtoni,Burton's Vlei Rat,,
45435,Otomys occidentalis,western vlei rat,6.22,10.53
154715,Paratriaenops auritus,Grandidier's Trident Bat,-12.9317,49.0567
74974,Pteralopex flanneryi,Greater Monkey-faced Bat,,
44206,Gerbillus hesperinus,Western Gerbil,,
45650,Crunomys melanius,Mindanao Shrew-mouse,8.6959,125.0259
42455,Microgale nasoloi,Nasolo's Shrew Tenrec,-22.68,44.19
45816,Hadromys humei,Manipur Bush Rat,25.299999,94.050003
