taxon_id,Name,Common name,Latitude,Longitude
66355,Phasmahyla timbo,Phasmahyla timbo,,
66053,Litoria mareku,Litoria mareku,,
70445,Anodonthyla jeanbai,Anodonthyla jeanbai,-19.041636,46.684937
70637,Gastrotheca flamma,Gastrotheca flamma,,
70581,Cryptotriton sierraminensis,Sierra de las Minas Hidden Salamander,15.17219,-89.51818
70691,Ichthyophis moustakius,Manipur Moustached Caecilian,,
70693,Ichthyophis sendenyu,Sendenyu Striped Caecilian,,
70480,Bolitoglossa centenorum,Bolitoglossa centenorum,,
70481,Bolitoglossa daryorum,Bolitoglossa daryorum,,
70482,Bolitoglossa eremia,Bolitoglossa eremia,14.549167,-90.102222
1099544,Tachiramantis lassoalcalai,Tachiramantis lassoalcalai,10.33,-72.59
476377,Microcaecilia iwokramae,Microcaecilia iwokramae,,
70872,Pristimantis yuruaniensis,Yuruaní Rainfrog,5.095028,-59.841556
70973,Tylototriton notialis,Laos Knobby Newt,,
134743,Mantidactylus paidroa,Mantidactylus paidroa,,
604138,Ectopoglossus astralogaster,Cerro Brewster Rocket Frog,,
476803,Callulops biakensis,Callulops biakensis,,
134695,Callulops fojaensis,Callulops fojaensis,,
70560,Choerophryne nigrescens,Choerophryne nigrescens,,
134696,Callulops mediodiscus,Callulops mediodiscus,,
70798,Paedophryne kathismaphlox,Paedophryne kathismaphlox,-10.0302368,149.5777859
476897,Cophixalus viridis,Cophixalus viridis,,
476901,Hylophorbus sigridae,Hylophorbus sigridae,,
476906,Oreophryne gagneorum,Oreophryne gagneorum,-11.334023,154.2237256
70571,Cophixalus tomaiodactylus,Cophixalus tomaiodactylus,-7.2805408,147.0658161
70431,Ameerega ignipedis,Serranía de Contamana Poison Frog,,
70434,Ameerega yoshina,Serranía de Contamana Poison Frog,,
26951,Bolitoglossa meliana,Bolitoglossa meliana,15.06151,-90.84853
477109,Pristimantis deyi,Pristimantis deyi,4.752,-76.2905
476953,Pristimantis jamescameroni,Apradatepui Rain Frog,5.411667,-62.45
134794,Pristimantis quicato,Pristimantis quicato,3.523278,-76.115417
84884,Pseudohynobius guizhouensis,Guizhou Salamander,,
70878,Pseudohynobius jinfo,Jinfo Mountain Salamander,,
476845,Rhombophryne vaventy,Rhombophryne vaventy,-21.243867,47.426217
476840,Cophyla puellarum,Cophyla puellarum,,
21657,Atelopus ebenoides,Huila Stubfoot Toad,3.287143,-75.813944
476880,Cornufer custos,Cornufer custos,,
476833,Aglyptodactylus australis,Aglyptodactylus australis,,
517358,Boophis boppa,Boppa's Bright-eyed Treefrog,-21.335291,47.407977
476819,Rhacophorus indonesiensis,Rhacophorus indonesiensis,,
500953,Guibemantis diphonus,Guibemantis diphonus,,
70818,Phrynobatrachus petropedetoides,Phrynobatrachus petropedetoides,-3.39611,28.69472
517420,Choerophryne grylloides,Choerophryne grylloides,,
555220,Oreophryne penelopeia,Oreophryne penelopeia,-10.07959,151.00602
517422,Oreophryne flavomaculata,Oreophryne flavomaculata,,
517328,Oreophryne choerophrynoides,Oreophryne choerophrynoides,,
555051,Phrynopus capitalis,Phrynopus capitalis,,
555202,Asterophrys foja,Asterophrys foja,,
717626,Austrochaperina rudolfarndti,Austrochaperina rudolfarndti,,
923416,Choerophryne alainduboisi,Choerophryne alainduboisi,,
717450,Leptobrachella maoershanensis,Leptobrachella maoershanensis,25.9116,110.4652
923419,Oreophryne nicolasi,Oreophryne nicolasi,,
717575,Microkayla huayna,Microkayla huayna,,
476442,Choerophryne tubercula,Choerophryne tubercula,-7.156913,144.8349
22987,Leptodactylus hylodes,Maruim White-lipped Frog,-10.866667,-37.116667
22935,Leptodactylus marambaiae,Marambaia White-lipped Frog,-15.994422,-48.047459
1145880,Batrachuperus daochengensis,Daocheng Salamander,,
22943,Leptodactylus silvanimbus,Honduras White-lipped Frog,14.48,-88.78
25289,Taudactylus rheophilus,Northern Tinker Frog,-17.3,145.9
24877,Oreophryne crucifer,Oreophryne crucifer,,
23258,Hydrolaetare dantasi,Feijo White-lipped Frog,,
135021,Adenomera martinezi,Martinez's Tropical Bullfrog,-15.5661,-47.7656
717679,Rhacophorus hoabinhensis,Rhacophorus hoabinhensis,,
64841,Allobates caribe,Allobates caribe,,
476686,Rhacophorus viridimaculatus,Rhacophorus viridimaculatus,,
923302,Zhangixalus yaoshanensis,Zhangixalus yaoshanensis,24.07792,110.20428
65619,Hylarana persimilis,Sumatra Frog,,
1121310,Zhangixalus jodiae,Zhangixalus jodiae,,
65254,Craugastor matudai,Craugastor matudai,15.516823,-92.678802
517391,Sarcohyla crassa,Oaxaca Cloud-forest Tree Frog,16.72825,-95.52525
134372,Ixalotriton parvus,Dwarf False Brook Salamander,16.575,-94.212778
27274,Pseudoeurycea anitae,Anita's False Brook Salamander,,
28223,Uraeotyphlus malabaricus,Malabar Caecilian,,
65215,Craugastor batrachylus,Tamaulipan Arboreal Robber Frog,21.288611,-99.21
27310,Pseudoeurycea brunnata,Brown false brook salamander,14.93,-91.89
27336,Pseudoeurycea smithi,Smith's False Brook Salamander,17.2345,-96.4263
27548,Thorius schmidti,Schmidt's Pigmy Salamander,18.28567,-97.08598
25286,Uperoleia russelli,Russell's Toadlet,-27.8252,114.697
476972,Kurixalus motokawai,Kurixalus motokawai,,
1250515,Kurixalus raoi,Kurixalus raoi,,
