ORIGIN_Latitude,ORIGIN_Longitude,DEST_Latitude,DEST_Longitude,cumsum_proportion
37.7455833333,127.0885861667,36.7363233333,126.6003333333,1
41.1950283333,-71.56523,32.0322416667,-85.4562,1
37.7455833333,127.0885861667,36.7357483333,126.59986,1
37.7455833333,127.0885861667,36.735225,126.5994,1
34.118754,-117.1410209722,37.656945,-121.7716533333,1
36.4139848879,-82.3242594265,44.2573434924,-71.2531841162,1
20.7108695974,-103.5064737126,20.5842746743,-103.9811086662,1
41.3348370812,-76.181776512,40.2044705125,-80.5451365018,1
34.165038,-117.8369,39.9975616667,-105.2928466667,1
43.3825861,-80.3577521,43.3302783333,-85.1866666667,1
37.7455833333,127.0885861667,36.66636,126.64242,1
32.595048,-97.10236,33.258134,-97.062263,1
40.5858271001,-75.3643194444,46.41181651,-117.01653858,1
40.5858271001,-75.3643194444,51.327705,5.420725,1
51.6553682427,-80.6498960713,44.67389,-79.36514,1
24.9639896694,121.5103916667,23.3116333333,120.5192783333,1
35.769227507,-78.7170772823,35.5469633333,-82.6309133333,1
36.415166636,-90.6233157032,38.97721644,-77.35710696,1
43.2636842276,-122.5713894736,44.1236346556,-121.1999381617,1
30.4179722222,-97.7585361111,35.2168683,-97.4665988,1
44.3061847284,-94.44923547,44.2871282552,-94.4420313375,1
39.1493424,-84.60362136,45.4586982727,-70.5618362427,1
36.4139848879,-82.3242594265,42.4796466667,-70.9273616667,1
30.2853222222,-97.6065138889,30.2414245659,-97.7048456692,1
40.24878,-75.3366166667,42.31800847,-71.00651368,1
36.415166636,-90.6233157032,38.977230072,-77.3570709229,1
34.0582910287,-80.9257693961,34.291395,-80.9721366667,1
41.1950283333,-71.56523,34.2056829,-86.1585436,1
42.3870616667,-71.1244366667,20.1835473462,-155.9018215278,1
42.6850327959,-73.0859892733,42.40598159,-73.20924813,1
30.4179722222,-97.7585361111,35.2168683,-97.4665988,1
37.7455833333,127.0885861667,36.7426166667,126.6057316667,1
7.5467033333,107.4600916667,-8.2686121002,115.1556109081,1
37.64043667,-77.6705588889,38.92205,-77.892105,1
42.3870616667,-71.1244366667,20.1835653872,-155.9017173257,1
37.64043667,-77.6705588889,38.7340192339,-77.7761772668,1
37.64043667,-77.6705588889,38.7317608042,-77.7735776066,1
7.5467033333,107.4600916667,24.8029071796,121.3441969827,1
37.64043667,-77.6705588889,37.6079096,-75.6863298,1
39.1951680585,-94.6805799651,39.1947437,-94.67960492,1
42.3870616667,-71.1244366667,9.3669470883,-82.287093288,1
42.3870616667,-71.1244366667,23.1079352928,120.0433049765,1
36.4139848879,-82.3242594265,39.7707036648,-86.1710859463,1
43.2636842276,-122.5713894736,42.0812983024,-122.7334015986,1
39.1493424,-84.60362136,42.0847285,-74.0999251,1
36.4139848879,-82.3242594265,39.0959278333,-84.508475,1
30.6992839226,-96.9803445117,29.5727602439,-95.1270152071,1
32.493469436,-110.80741,25.406240131,-103.6804532594,1
37.7455833333,127.0885861667,36.7393033333,126.60194,1
39.1493424,-84.60362136,42.0667227409,-74.2836910609,1
40.1039600307,-111.3010940445,38.5419502258,-109.5013275146,1
42.1072025682,-71.9292580422,41.658255,-70.6223,1
51.6553682427,-80.6498960713,44.6739881658,-79.3614273498,1
36.4139848879,-82.3242594265,39.2542709466,-84.4082045252,1
36.4139848879,-82.3242594265,39.4917163399,-74.5318026974,1
42.1072025682,-71.9292580422,41.6735514533,-69.9772921019,1
32.8767666667,-105.8036116667,32.3057409844,-106.5913717723,1
40.1039600307,-111.3010940445,37.1701850891,-113.0130157471,1
37.1102716636,-121.4927705324,45.045468487,-81.5997894283,1
36.4139848879,-82.3242594265,43.0908815832,-73.1164818917,1
39.1493424,-84.60362136,35.2488833333,-120.8683444444,1
42.1072025682,-71.9292580422,41.661037317,-70.6263946572,1
32.8496716667,-116.99649,33.0492739007,-117.2992589046,1
35.3519401141,-120.815597037,35.3335633333,-120.827025,1
24.9639896694,121.5103916667,24.2435574895,120.9275104478,1
37.7455833333,127.0885861667,36.7391516667,126.601865,1
36.4139848879,-82.3242594265,38.6579344701,-90.4494565912,1
32.493469436,-110.80741,37.4451833333,-90.8738166667,1
32.8496716667,-116.99649,33.0499764718,-117.2995527742,1
40.7927057418,-73.9530144353,39.0850861667,-95.9402466667,1
42.3870616667,-71.1244366667,20.1831855773,-155.9022158124,1
32.493469436,-110.80741,40.02411926,-75.4224675,1
32.493469436,-110.80741,32.7972533,-80.2048630267,1
42.1072025682,-71.9292580422,42.1288087133,-72.1382580335,1
43.2636842276,-122.5713894736,43.3343120708,-124.3729144494,1
32.8496716667,-116.99649,33.0497864541,-117.2996377667,1
36.415166636,-90.6233157032,36.408102158,-92.3424157743,1
40.7927057418,-73.9530144353,37.494225,-122.499595,1
36.4139848879,-82.3242594265,41.7509945658,-74.1250704398,1
32.8496716667,-116.99649,33.0500609195,-117.299551936,1
-21.1168308258,55.4937324524,32.6735563889,-16.9019830556,1
36.4139848879,-82.3242594265,39.4700883333,-87.40023,1
30.6992839226,-96.9803445117,30.283375134,-97.7340527915,1
-43.7632611806,-176.4956005165,-34.6370754045,173.1503963383,1
40.7927057418,-73.9530144353,48.8725254265,-123.3871433884,1
50.3761991242,80.4963547736,39.5699916667,26.6190305556,1
36.4139848879,-82.3242594265,40.3640752193,-74.2350612023,1
44.6292484513,-124.0655367449,33.0488889199,-117.2990315874,1
44.6292484513,-124.0655367449,33.0487899715,-117.2991753371,1
44.6292484513,-124.0655367449,45.1244611653,-66.4730924925,1
30.4179722222,-97.7585361111,40.2585142128,-105.3100018098,1
36.4139848879,-82.3242594265,36.6690875129,-95.868016979,1
36.4139848879,-82.3242594265,38.6241133333,-90.3753366667,1
36.4139848879,-82.3242594265,34.6470222222,-111.7660722222,1
32.7502972222,-116.681825,32.8538133333,-116.4353416667,1
32.493469436,-110.80741,32.5505022998,-94.9437095777,1
37.5062538205,-122.06816,20.1832711398,-155.901896763,1
37.5062538205,-122.06816,20.1836377242,-155.9023966988,1
32.493469436,-110.80741,32.5792224114,-94.9942443781,1
37.4530441873,-122.1553743539,37.3658022568,-122.1843755538,1
24.9639896694,121.5103916667,24.64341676,121.5232837,1
30.64074,-92.8660633333,33.862820344,-118.195373928,1
44.6292484513,-124.0655367449,37.4943516667,-122.49948,1
30.64074,-92.8660633333,32.9359920205,-96.0283161368,1
30.6992839226,-96.9803445117,34.0998638333,-99.751075,1
1.386738,103.7301122,25.743287887,-80.4391219782,1
36.4139848879,-82.3242594265,36.986339475,-122.011028975,1
32.8496716667,-116.99649,33.0484279152,-117.2990069446,1
32.8496716667,-116.99649,33.0483927531,-117.2987601814,1
34.4107627869,-119.8485641479,28.4153571021,-169.5995563129,1
37.4530441873,-122.1553743539,37.3622783333,-122.18905,1
-8.560805,119.643523,-12.5553269243,131.3736764005,1
30.2853222222,-97.6065138889,30.284505,-97.7349383333,1
30.1903825717,-97.6257416261,29.7060033818,-101.3537428952,1
41.1950283333,-71.56523,38.9772758484,-77.3570632935,1
30.64074,-92.8660633333,29.88,-100.99,1
37.4530441873,-122.1553743539,37.3614562629,-122.1877518018,1
36.4139848879,-82.3242594265,39.4703244511,-87.3998431117,1
36.4139848879,-82.3242594265,40.860466576,-82.3191418253,1
41.1950283333,-71.56523,41.1015183559,-83.1782771051,1
37.7455833333,127.0885861667,36.7426783333,126.6058316667,1
32.8496716667,-116.99649,33.1557173004,-116.9410715557,1
37.7455833333,127.0885861667,36.7424266667,126.605795,1
41.1950283333,-71.56523,36.0477,-104.3768,1
36.4139848879,-82.3242594265,38.4012250023,-90.1671496946,1
39.672024,-79.49545888,41.1769633333,-79.5562583333,1
39.672024,-79.49545888,41.1153138333,-80.31723,1
45.2038338035,-117.87075749,45.3387890882,-123.8619342582,1
30.2853222222,-97.6065138889,30.2857583333,-97.7339866667,1
26.1856678223,-98.36521894,30.2896410786,-97.7310327162,1
41.1950283333,-71.56523,32.5876343772,-97.2383213314,1
44.6292484513,-124.0655367449,-36.6052763,174.8074161,1
35.3519401141,-120.815597037,35.3210754395,-120.8406143188,1
50.9106997722,-114.983350759,51.09069634,-114.068832795,1
36.4139848879,-82.3242594265,43.278625,-70.6999628,1
30.64074,-92.8660633333,30.2350241906,-97.6433925358,1
43.2636842276,-122.5713894736,42.7385666733,-118.6452401649,1
24.9639896694,121.5103916667,24.2064084555,121.0061803928,1
39.672024,-79.49545888,40.7954509821,-77.8623264052,1
36.4139848879,-82.3242594265,39.4702462268,-87.4005776507,1
38.9479930556,-95.2641836781,38.9683033333,-95.2394783333,1
39.672024,-79.49545888,40.4275474548,-80.3236160278,1
30.64074,-92.8660633333,27.9141697,-82.7757267,1
36.4139848879,-82.3242594265,39.4699437451,-87.4003150129,1
39.672024,-79.49545888,40.0295945,-75.8369616667,1
41.1950283333,-71.56523,40.9858900887,-76.5863063129,1
32.8496716667,-116.99649,33.1712517914,-117.3188847175,1
30.64074,-92.8660633333,33.0179405212,-87.0785064697,1
43.2636842276,-122.5713894736,45.4712346813,-122.641861341,1
38.9479930556,-95.2641836781,39.0621555,-95.9113616667,1
32.8496716667,-116.99649,32.7180033333,-117.2442866667,1
32.5068730056,-104.2582218175,34.9902534485,-106.7128143311,1
40.5968603047,-73.9152616667,40.5574836536,-73.8982214314,1
41.1950283333,-71.56523,37.0862617386,-104.5206639129,1
44.6292484513,-124.0655367449,8.886720473,-64.2302811798,1
20.0184683333,-99.0977558271,19.3436693585,-96.4641463562,1
35.3519401141,-120.815597037,35.3140666667,-120.8648916667,1
32.5068730056,-104.2582218175,32.3044365,-106.5938616,1
39.672024,-79.49545888,40.2215854942,-79.2236269906,1
39.672024,-79.49545888,40.8895173255,-77.7565520899,1
30.64074,-92.8660633333,30.3694654546,-86.3263496028,1
30.4179722222,-97.7585361111,34.834655,-97.1784883333,1
30.6992839226,-96.9803445117,31.0649079709,-97.4144623452,1
40.7927057418,-73.9530144353,38.84043,-77.0549305,1
38.9479930556,-95.2641836781,39.084575,-95.93975,1
43.5548633333,-80.2238083333,43.467517,-79.687666,1
30.64074,-92.8660633333,39.0086481828,-77.3435934968,1
38.9479930556,-95.2641836781,39.014831543,-94.8426818848,1
30.2314555684,-87.9336217601,31.78590631,-85.88468514,1
36.4139848879,-82.3242594265,33.4627547702,-86.7942016624,1
-33.9454283333,22.4638933333,-24.7404889463,26.2290791158,1
50.9106997722,-114.983350759,51.09069634,-114.068832795,1
-14.6507972905,145.4544252115,-24.1136383712,152.7074806427,1
-33.9454283333,22.4638933333,-24.8733212274,26.3203128171,1
43.2636842276,-122.5713894736,44.05387054,-123.06702741,1
26.1856678223,-98.36521894,30.2852268219,-97.7343444824,1
39.672024,-79.49545888,41.1516028333,-77.4753416667,1
26.1856678223,-98.36521894,29.9812689929,-97.8551350797,1
39.9839333333,-105.24298,28.1855739935,-82.6791054045,1
32.8496716667,-116.99649,33.126646016,-117.2757267079,1
43.2636842276,-122.5713894736,44.05422252,-123.06720689,1
32.8496716667,-116.99649,33.1258240849,-117.2755417604,1
39.672024,-79.49545888,40.0594481773,-77.3110900651,1
35.3519401141,-120.815597037,35.3049201965,-120.8127212524,1
43.2636842276,-122.5713894736,44.05568666,-123.06894245,1
39.672024,-79.49545888,39.7888588669,-76.8992797658,1
41.1950283333,-71.56523,47.3857746856,-91.2447002353,1
30.6992839226,-96.9803445117,30.6883465452,-94.9362397381,1
28.9900810354,-110.9618093679,33.9374333333,-111.4695216667,1
39.672024,-79.49545888,40.28514762,-77.41242794,1
39.672024,-79.49545888,40.2398608978,-75.0627956894,1
51.0853534868,15.0790432705,-38.33677715,175.16764656,1
30.2853222222,-97.6065138889,30.2600231171,-97.7045211792,1
34.4107627869,-119.8485641479,41.8334719035,-70.1937174896,1
-24.0500184168,28.417949,-26.1239130556,28.0157930556,1
36.4139848879,-82.3242594265,39.4703806651,-87.4000935567,1
50.9106997722,-114.983350759,51.0479277778,-114.1059888889,1
26.1856678223,-98.36521894,26.260969162,-98.5318222046,1
41.1950283333,-71.56523,41.09035,-72.3318866667,1
41.1950283333,-71.56523,40.5163073864,-79.9905212136,1
26.1856678223,-98.36521894,26.2620466804,-98.5316535671,1
47.3827522,-91.2059862,47.3784569012,-91.1923303359,1
36.415166636,-90.6233157032,36.184925,-94.5581966667,1
26.1856678223,-98.36521894,25.9640883333,-100.46723,1
41.1950283333,-71.56523,39.0012869,-76.8222028,1
36.415166636,-90.6233157032,34.3779978,-93.9188171,1
-24.0500184168,28.417949,-26.1216237227,28.0167753042,1
39.1493424,-84.60362136,43.8936941469,-110.7616433049,1
39.672024,-79.49545888,40.3541755676,-79.6253356934,1
50.9106997722,-114.983350759,51.0475805556,-114.0986638889,1
39.1493424,-84.60362136,45.2336416667,-92.7709633333,1
36.4139848879,-82.3242594265,38.0424226828,-95.8262843808,1
40.6926670962,-81.308274447,39.9018366667,-83.2089483333,1
39.672024,-79.49545888,39.7426916667,-75.771255,1
30.2853222222,-97.6065138889,30.3482849499,-97.7419263689,1
39.1951680585,-94.6805799651,39.19371481,-94.67457904,1
-33.9454283333,22.4638933333,-19.3583983333,15.4845316667,1
43.2636842276,-122.5713894736,45.475109,-122.544552,1
39.672024,-79.49545888,40.62253167,-79.81402682,1
37.5062538205,-122.06816,-35.3043481671,149.0136902731,1
45.2038338035,-117.87075749,44.1223997107,-121.2022341319,1
37.5062538205,-122.06816,-35.3028272975,149.0125003047,1
37.4145583333,-118.9794383333,34.0141111167,-120.097275,1
30.4889466667,-84.2946083333,30.5143744452,-84.2242189498,1
45.0225144743,-79.3240184114,48.4178916667,-89.2672666667,1
-31.6371283333,152.8291666667,-35.3046360159,149.0136027693,1
-31.6371283333,152.8291666667,-35.3044177524,149.013415911,1
-31.6371283333,152.8291666667,-37.179047023,144.0902174079,1
-33.9454283333,22.4638933333,-25.92050272,19.13280612,1
24.9639896694,121.5103916667,23.2485263711,120.9835093116,1
39.1951680585,-94.6805799651,39.1936372258,-94.6740542226,1
36.4139848879,-82.3242594265,40.8942194889,-82.3182611727,1
39.672024,-79.49545888,40.4345016479,-79.9081420898,1
36.4139848879,-82.3242594265,40.8941491647,-82.3182414752,1
45.2038338035,-117.87075749,29.8044709,-95.8197892,1
45.2038338035,-117.87075749,29.8044709,-95.8197892,1
45.2038338035,-117.87075749,29.8044709,-95.8197892,1
36.4139848879,-82.3242594265,39.4697986778,-87.4001902111,1
39.672024,-79.49545888,40.40212,-74.9888533333,1
45.0225144743,-79.3240184114,45.76934004,-80.61662033,1
-36.9414200787,174.5609032378,-46.8746941584,168.124885373,1
41.1950283333,-71.56523,44.4415476175,-79.7482967377,1
38.4696635258,-105.2498631838,34.0816012722,-118.3663827321,1
36.4139848879,-82.3242594265,40.8941920381,-82.3191949167,1
41.1950283333,-71.56523,41.55942148,-87.2827464828,1
39.672024,-79.49545888,41.3431075815,-75.8793748689,1
45.0225144743,-79.3240184114,42.3325133806,-82.922676736,1
51.0211105921,6.9672223181,50.1050758362,8.7039203644,1
30.8397248004,-94.1803513005,29.423952795,-94.9573321717,1
39.672024,-79.49545888,40.5092172499,-80.1424430588,1
41.1950283333,-71.56523,44.6618666655,-63.640523468,1
39.672024,-79.49545888,40.0571666667,-75.6302866667,1
-29.6101875305,-51.1657829285,42.2902539213,-71.1864449622,1
41.1950283333,-71.56523,46.52767086,-80.9552475343,1
36.4139848879,-82.3242594265,41.9627283333,-87.634025,1
-33.9454283333,22.4638933333,-28.8730491548,31.4741060883,1
51.0211105921,6.9672223181,50.4747390747,11.3153219223,1
38.4696635258,-105.2498631838,34.1619624172,-80.8963365794,1
51.0211105921,6.9672223181,51.3306291789,12.3275313608,1
-37.4439006767,144.21581,-37.626598,145.255966,1
43.5548633333,-80.2238083333,45.2019526074,-81.316879477,1
43.2636842276,-122.5713894736,45.5427070278,-122.8489303878,1
51.0211105921,6.9672223181,51.3306866033,12.3274710111,1
36.4139848879,-82.3242594265,44.45065489,-76.5051698,1
38.9714765891,-77.040106,40.5154448469,-74.8485236429,1
39.1493424,-84.60362136,47.2372055556,-95.2084111111,1
45.0225144743,-79.3240184114,42.3292010314,-82.9247968979,1
30.6992839226,-96.9803445117,30.284505,-97.7349383333,1
42.24969,-122.0607383333,45.267845,-121.738695,1
37.5338190581,-77.4721767262,37.4495,-77.65145,1
36.4139848879,-82.3242594265,43.5426032273,-65.2332288785,1
41.1950283333,-71.56523,42.2776348846,-85.1323272093,1
50.9106997722,-114.983350759,51.0478388889,-114.0914916667,1
36.415166636,-90.6233157032,35.2872209339,-92.2857460007,1
30.6992839226,-96.9803445117,30.2845883333,-97.7348866667,1
38.9714765891,-77.040106,24.4654258598,73.7733609627,1
42.24969,-122.0607383333,45.33027,-121.64892,1
3.4496966667,-76.552849986,-29.9388438568,153.2610294583,1
50.9106997722,-114.983350759,51.049175,-114.0868,1
36.4139848879,-82.3242594265,45.1528731523,-66.4051711199,1
42.24969,-122.0607383333,44.184005,-121.9029783333,1
41.1950283333,-71.56523,44.4918848,-73.1265585,1
34.0601955954,-109.8272783333,37.90481483,-75.3788829201,1
41.1950283333,-71.56523,42.2776348846,-85.1323272093,1
-20.754504978,-41.4543513407,-29.597387399,-52.2275786474,1
41.1950283333,-71.56523,42.443508,-76.758202,1
37.5338190581,-77.4721767262,37.6391892834,-77.6357224491,1
39.672024,-79.49545888,40.1964143571,-75.4526049738,1
36.415166636,-90.6233157032,34.5520383333,-94.302895,1
45.2269611111,-81.5294583333,35.6042966667,-83.8074033333,1
36.4139848879,-82.3242594265,20.7821207307,-103.3590835613,1
37.5338190581,-77.4721767262,37.63910932,-77.6356641111,1
45.2269611111,-81.5294583333,42.31298,-71.1354833333,1
36.415166636,-90.6233157032,33.5783921199,-92.739382647,1
50.9106997722,-114.983350759,51.0520444444,-114.0808722222,1
42.24969,-122.0607383333,44.4141166667,-121.7545383333,1
36.415166636,-90.6233157032,35.4952770002,-90.6908916453,1
36.415166636,-90.6233157032,35.4403133333,-90.8015883333,1
36.415166636,-90.6233157032,35.4403716667,-90.8015966667,1
34.0601955954,-109.8272783333,33.8119294023,-118.2054834301,1
42.24969,-122.0607383333,43.6101944444,-122.1443166667,1
-20.926403,149.051923,-26.5607905,152.9678534,1
-37.4439006767,144.21581,-37.602242,145.279846,1
40.29683,-75.1561278333,36.0350221667,-112.0692055,1
42.24969,-122.0607383333,45.2172380499,-121.6135926721,1
20.7048949228,-103.3961301918,21.974957714,-99.0166460809,1
45.2269611111,-81.5294583333,44.3386033333,-69.7972866667,1
34.3418583333,-111.2593,32.3013683426,-110.9733800983,1
36.415166636,-90.6233157032,36.3224818558,-94.0252336487,1
42.24969,-122.0607383333,45.4037914798,-121.5772328341,1
56.8449483479,53.172038122,55.6497181155,37.3066016663,1
56.8449483479,53.172038122,61.1476499182,41.3539085769,1
39.1951680585,-94.6805799651,39.1937333392,-94.6744263825,1
30.6992839226,-96.9803445117,29.5382768222,-96.0349853812,1
-36.92134,174.705448,-38.6867008903,176.0743419257,1
47.8827826776,-122.6938888889,47.6234033614,-122.5154717267,1
51.1042304785,3.4846624984,41.34916731,-124.02908561,1
43.2636842276,-122.5713894736,44.1073170444,-123.0587527436,1
43.0265960693,-89.40981255,43.0758700893,-89.4120415115,1
20.7048949228,-103.3961301918,22.2273875515,-97.8526799633,1
41.1950283333,-71.56523,41.90446474,-73.98076068,1
24.9639896694,121.5103916667,24.4054615948,121.3607882086,1
51.1042304785,3.4846624984,41.1508,-77.4731216667,1
51.1042304785,3.4846624984,43.7884890081,-71.5744073518,1
35.3519401141,-120.815597037,35.3117160075,-120.8665006178,1
32.5990858809,-95.4146239034,31.6208324432,-94.6477813721,1
35.3519401141,-120.815597037,35.3102833333,-120.8669611111,1
33.126612,-97.109358,30.0967055637,-83.9871520109,1
32.7502972222,-116.681825,32.8570283333,-116.4335633333,1
-43.5794792167,172.6326277667,-46.9012243551,168.1237394684,1
33.126612,-97.109358,44.482469,-73.1943949444,1
40.29683,-75.1561278333,22.8209477,72.0571863,1
33.126612,-97.109358,7.1083863101,-73.1123559962,1
41.1950283333,-71.56523,32.9829194682,-99.4695825313,1
43.2636842276,-122.5713894736,45.1877766667,-121.79401,1
-21.5986550197,167.9024990405,-32.7142433488,152.1515741234,1
41.1950283333,-71.56523,35.1902074,-97.2719129,1
25.77262696,-80.22203221,27.9264563993,-82.2049751123,1
41.1950283333,-71.56523,35.1902074,-97.2719129,1
37.7717275829,-122.49531,37.9680559099,-122.2786338958,1
22.4661389349,24.6747237781,22.3654906358,114.1985258355,1
33.126612,-97.109358,17.12493037,-96.76137928,1
34.0601955954,-109.8272783333,37.90639056,-75.37940223,1
30.2853222222,-97.6065138889,30.5229283333,-97.7303466667,1
43.2636842276,-122.5713894736,42.1049436972,-122.4536392555,1
39.1493424,-84.60362136,46.4356880188,-94.1748275757,1
33.126612,-97.109358,38.9831047058,-77.1012573242,1
39.672024,-79.49545888,40.3686943185,-80.0556308684,1
41.1950283333,-71.56523,45.1918676758,-85.1185271144,1
39.672024,-79.49545888,39.939481391,-75.5939001051,1
-43.806295,-176.558811,-39.1977653197,173.9754460098,1
41.1950283333,-71.56523,35.1902250573,-97.271803032,1
-34.8596393506,138.9064941406,-34.8795558806,138.7189229355,1
7.2188140897,80.6149428803,6.442825,80.515525,1
-43.5794792167,172.6326277667,-43.64822519,172.7063745,1
39.672024,-79.49545888,41.1159270304,-80.3154479899,1
33.126612,-97.109358,30.6835341346,-97.777218916,1
39.672024,-79.49545888,41.11561302,-80.31534511,1
39.672024,-79.49545888,41.1155504734,-80.3153137957,1
40.29683,-75.1561278333,23.1705126517,71.6434477282,1
20.0184683333,-99.0977558271,16.49201,-95.046771,1
45.2269611111,-81.5294583333,37.5784833333,-84.270745,1
-22.6532051752,14.7626358981,-22.7877466667,14.912695,1
45.2269611111,-81.5294583333,38.6807533333,-78.2205116667,1
45.2269611111,-81.5294583333,45.0474242,-93.51099607,1
45.2269611111,-81.5294583333,45.2466783333,-76.2524333333,1
7.2188140897,80.6149428803,6.437575,80.3088,1
34.0094674409,-118.4041104605,34.0175834997,-118.3818286379,1
47.8827826776,-122.6938888889,47.31553943,-122.40776735,1
1.386738,103.7301122,15.6337184692,107.9716254305,1
47.8396691538,-122.3493541895,47.8074633614,-122.3855421884,1
32.6399586748,-109.8721096868,31.770058586,-110.8524983546,1
-22.6532051752,14.7626358981,-22.7347966667,14.91877,1
33.126612,-97.109358,34.1320934527,-118.2884385003,1
-43.5794792167,172.6326277667,-39.0753221667,174.0898445,1
51.0853534868,15.0790432705,-46.0631728362,168.8808786598,1
30.2853222222,-97.6065138889,30.55998,-97.6751033333,1
33.126612,-97.109358,37.567263141,-84.2570884558,1
45.2269611111,-81.5294583333,39.6194177281,-84.0046975762,1
30.6992839226,-96.9803445117,32.9860458374,-97.2807693481,1
45.2269611111,-81.5294583333,43.272646,-73.173033,1
30.6992839226,-96.9803445117,32.9855957031,-97.2809295654,1
30.6992839226,-96.9803445117,32.9850921631,-97.2806091309,1
1.5483,30.1264,-0.9878552593,29.615785616,1
35.2168683,-97.4665988,35.2504051404,-97.438462834,1
45.2269611111,-81.5294583333,40.3651694444,-82.9164805556,1
30.6992839226,-96.9803445117,32.9845123291,-97.2799377441,1
33.126612,-97.109358,40.7704560584,-111.8926054495,1
45.2269611111,-81.5294583333,41.8815944391,-88.0612759386,1
-21.6346369502,23.0011989,52.2276684543,-116.5939390632,1
45.2269611111,-81.5294583333,39.8488044739,-83.1847686768,1
35.2168683,-97.4665988,34.834695,-97.1784966667,1
47.103545,-1.2683783442,43.7606083333,6.9161866667,1
45.2269611111,-81.5294583333,61.2054634094,-149.912399292,1
45.2269611111,-81.5294583333,42.4256338236,-83.9364118054,1
45.2269611111,-81.5294583333,44.9666281804,-93.2151603699,1
39.672024,-79.49545888,40.65291,-79.700202,1
33.126612,-97.109358,33.9638816667,-111.8790416667,1
-33.4062391791,-70.6239463761,-27.5426081,-48.6412518,1
47.103545,-1.2683783442,48.8528330069,2.3748167977,1
45.2269611111,-81.5294583333,42.63618093,-71.56480348,1
33.126612,-97.109358,33.211971283,-111.6724243164,1
33.126612,-97.109358,30.246155,-97.70043,1
39.85467,-121.952216,34.3478083333,-117.9825666667,1
33.126612,-97.109358,32.2174866667,-110.95163,1
46.9132244075,-123.0571275547,40.0774446267,-105.1990244998,1
-43.5794792167,172.6326277667,-38.7004335248,176.0920930903,1
-21.6346369502,23.0011989,52.2845027771,-116.6594363219,1
33.126612,-97.109358,31.8064055151,-109.1708412755,1
39.1493424,-84.60362136,47.8336725473,-90.0772713155,1
45.2269611111,-81.5294583333,21.9491081236,-99.3960189817,1
43.2636842276,-122.5713894736,45.20385876,-117.87094501,1
41.1950283333,-71.56523,41.320105,-75.0198533333,1
40.5530505886,-74.5329689608,40.4802555556,-74.4386666667,1
30.6992839226,-96.9803445117,32.9841690063,-97.2798233032,1
41.1950283333,-71.56523,46.954518,-91.911732,1
41.1950283333,-71.56523,35.1921392295,-106.3350004813,1
30.6992839226,-96.9803445117,32.9841003418,-97.2801208496,1
-43.5794792167,172.6326277667,-45.2493655472,169.3968304525,1
46.9132244075,-123.0571275547,37.1262296999,-118.4328526076,1
45.4216366667,-75.68216,42.31298,-71.1354833333,1
47.103545,-1.2683783442,44.0934554596,6.1506585567,1
24.9639896694,121.5103916667,23.6565647125,121.3388366699,1
59.3549826166,5.3852666667,49.9026836227,-98.308923856,1
59.3549826166,5.3852666667,59.33097,18.0721138333,1
-34.6081059,-58.4192213789,-25.6980500271,-54.4402373136,1
32.41394,-110.7539880556,32.4275970459,-110.7589035034,1
34.0601955954,-109.8272783333,37.93444814,-75.37760022,1
45.2269611111,-81.5294583333,44.8021164462,-111.5606554352,1
46.9132244075,-123.0571275547,29.2138198622,-98.7787022482,1
20.7048949228,-103.3961301918,19.9419959269,-103.0341634612,1
32.41394,-110.7539880556,32.11068796,-111.25434931,1
46.9132244075,-123.0571275547,45.2815598114,-76.6889177063,1
43.9757769881,-102.1715616667,43.8553804,-102.3396912,1
46.9132244075,-123.0571275547,41.8131103262,-91.6776985064,1
46.9132244075,-123.0571275547,41.8131103262,-91.6776985064,1
32.7502972222,-116.681825,32.8126333333,-117.0689166667,1
43.2636842276,-122.5713894736,45.5212416628,-122.625785619,1
43.2636842276,-122.5713894736,45.5314833333,-122.6819166667,1
33.126612,-97.109358,38.2977380488,-90.0595230216,1
43.2636842276,-122.5713894736,43.171342,-122.16731,1
33.126612,-97.109358,16.4909413526,-95.0467601035,1
41.1950283333,-71.56523,41.3199966667,-75.01947,1
33.126612,-97.109358,51.2332066667,12.391335,1
34.0601955954,-109.8272783333,39.4628805556,-74.4429861111,1
43.2636842276,-122.5713894736,42.3395208939,-123.7729639599,1
41.1950283333,-71.56523,41.3199966667,-75.01947,1
44.6378377,33.6897570642,44.66063047,33.54834647,1
41.1950283333,-71.56523,35.1921327862,-106.3349385011,1
34.0601955954,-109.8272783333,41.9668833333,-87.6376883333,1
35.2877366667,-120.8915466667,35.383535063,-120.8579686635,1
33.126612,-97.109358,35.219875,-97.39598,1
33.126612,-97.109358,30.4133633338,-97.7201571968,1
41.1950283333,-71.56523,33.4434448,-85.5799563,1
41.1950283333,-71.56523,42.2776348846,-85.1323272093,1
24.9639896694,121.5103916667,24.365938,120.8059289,1
41.1950283333,-71.56523,45.1918638953,-85.1185408607,1
27.4151354236,89.4278464224,27.4161650604,89.429832534,1
33.126612,-97.109358,33.33853207,-118.33037746,1
-23.6873,140.9943,-17.284853,145.6259459,1
33.126612,-97.109358,-38.0882492065,-61.9445037842,1
20.7048949228,-103.3961301918,25.7218399056,-100.1443669999,1
33.126612,-97.109358,-35.1798495056,138.5058422739,1
45.2269611111,-81.5294583333,41.9519187536,-79.5168455528,1
45.2269611111,-81.5294583333,42.657192,-83.0764031,1
